w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
490011001002016,9,1,8,0,2,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,9,0,0,3,2,3,2,7,0,0,0,0,0,0,0,0,0,0,20230321
490011001002020,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001002021,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011001002022,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001002027,7,0,3,4,2,2,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,4,3,0,1,6,0,0,0,0,0,0,0,0,0,0,20230321
490011001002041,15,4,8,3,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,8,7,3,3,3,2,12,3,0,0,0,0,0,0,0,0,0,0,20230321
490011001002042,22,2,17,3,1,5,16,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,1,17,5,5,5,3,7,19,3,0,0,0,0,0,0,0,0,0,0,20230321
490011001002046,3,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001002048,25,11,9,5,7,10,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,20,5,0,9,5,0,17,8,0,0,0,0,0,0,0,0,0,0,20230321
490011001002050,2,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20230321
490011001002055,8,2,2,4,3,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,7,1,0,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,20230321
490011001002060,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001002076,28,3,9,16,14,10,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,22,6,2,11,7,5,18,10,0,0,0,0,0,0,0,0,0,0,20230321
490011001002077,11,2,7,2,1,8,2,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,1,0,2,5,2,9,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003001,70,14,30,26,14,16,40,0,0,0,0,0,0,21,41,0,0,0,0,0,8,0,0,0,0,0,0,68,0,1,0,0,1,67,3,4,22,20,10,58,12,0,0,0,0,0,0,0,0,0,0,20230321
490011001003002,53,29,16,8,34,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,43,5,1,3,0,1,42,11,9,5,4,6,28,25,0,0,0,0,0,0,0,0,0,0,20230321
490011001003005,95,36,44,15,35,53,7,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,11,0,1,90,2,1,1,0,1,89,6,9,24,14,12,31,64,0,0,0,0,0,0,0,0,0,0,20230321
490011001003006,165,19,104,42,20,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,163,0,0,0,0,2,158,7,10,48,49,39,23,142,0,0,0,0,0,0,0,0,0,0,20230321
490011001003010,33,9,13,11,10,10,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,10,2,17,32,0,1,0,0,0,33,0,3,7,11,3,17,16,0,0,0,0,0,0,0,0,0,0,20230321
490011001003017,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20230321
490011001003026,10,8,1,1,2,6,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,7,3,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,20230321
490011001003030,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003031,6,2,2,2,2,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003035,74,15,38,21,34,13,27,0,0,0,0,0,0,32,0,0,0,0,0,0,0,39,0,0,0,2,1,74,0,0,0,0,0,70,4,3,24,23,9,27,47,0,0,0,0,0,0,0,0,0,0,20230321
490011001003037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003040,102,18,53,31,26,34,42,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,3,0,2,94,8,12,25,33,14,52,50,0,0,0,0,0,0,0,0,0,0,20230321
490011001003048,28,8,15,5,8,12,8,0,0,0,0,2,0,12,0,0,4,0,0,0,1,0,1,0,1,2,5,27,1,0,0,0,0,28,0,2,5,4,9,12,16,0,0,0,0,0,0,0,0,0,0,20230321
490011001003049,29,7,13,9,15,5,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,0,2,28,0,0,0,0,1,27,2,2,6,7,7,19,10,0,0,0,0,0,0,0,0,0,0,20230321
490011001003051,57,6,34,17,9,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,18,56,0,0,0,0,1,57,0,2,18,15,16,22,35,0,0,0,0,0,0,0,0,0,0,20230321
490011001003053,4,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,20230321
490011001003054,20,2,14,4,2,4,14,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,4,19,1,0,0,0,0,20,0,2,8,6,2,14,6,0,0,0,0,0,0,0,0,0,0,20230321
490011001003055,15,7,6,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,13,2,2,1,2,3,0,15,0,0,0,0,0,0,0,0,0,0,20230321
490011001003056,62,17,35,10,16,21,25,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,5,0,0,12,29,59,0,2,0,0,1,60,2,0,16,18,11,35,27,0,0,0,0,0,0,0,0,0,0,20230321
490011001003061,8,4,3,1,2,4,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,1,1,2,5,3,0,0,0,0,0,0,0,0,0,0,20230321
490011001003065,45,7,25,13,16,10,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,0,0,0,0,44,0,0,0,0,1,45,0,5,9,11,13,15,30,0,0,0,0,0,0,0,0,0,0,20230321
490011001003066,5,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,20230321
490011001003069,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011001003072,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011001003073,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001137,7,3,2,2,0,2,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,7,0,0,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001141,27,4,16,7,2,14,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,1,1,2,0,22,5,6,5,7,5,17,10,0,0,0,0,0,0,0,0,0,0,20230321
490011002001143,6,2,3,1,2,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,20230321
490011002001145,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001179,3,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001186,58,16,38,4,4,11,43,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,1,0,1,50,8,7,15,14,6,45,13,0,0,0,0,0,0,0,0,0,0,20230321
490011002001189,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001258,8,2,6,0,1,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,8,0,1,3,1,1,5,3,0,0,0,0,0,0,0,0,0,0,20230321
490011002001261,3,0,1,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001263,10,2,8,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,10,0,2,3,2,1,10,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001268,6,1,2,3,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,2,3,0,5,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001278,5,0,3,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001281,23,7,12,4,5,6,12,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,22,1,3,7,5,1,21,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002001376,61,20,24,17,10,19,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,61,0,0,0,0,0,60,1,4,14,11,12,22,39,0,0,0,0,0,0,0,0,0,0,20230321
490011002001388,2,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002001389,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002001390,24,2,15,7,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,1,7,8,6,7,17,0,0,0,0,0,0,0,0,0,0,20230321
490011002001403,29,14,11,4,16,12,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,29,0,6,5,3,1,3,26,0,0,0,0,0,0,0,0,0,0,20230321
490011002001419,7,0,3,4,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,2,0,4,2,1,6,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002001653,17,6,8,3,3,12,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,0,1,16,1,2,3,3,3,14,3,0,0,0,0,0,0,0,0,0,0,20230321
490011002002007,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20230321
490011002002012,2,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002014,8,1,4,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,2,3,2,1,7,0,0,0,0,0,0,0,0,0,0,20230321
490011002002015,7,0,3,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,1,2,4,0,1,4,3,0,0,0,0,0,0,0,0,0,0,20230321
490011002002016,3,0,1,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002022,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002023,20,2,14,4,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,2,20,0,1,5,8,4,11,9,0,0,0,0,0,0,0,0,0,0,20230321
490011002002028,20,0,13,7,2,6,12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,1,8,10,1,15,5,0,0,0,0,0,0,0,0,0,0,20230321
490011002002030,7,2,4,1,3,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002002033,18,1,11,6,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,1,7,7,2,7,11,0,0,0,0,0,0,0,0,0,0,20230321
490011002002038,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003000,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003004,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003009,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003012,31,4,18,9,11,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,29,0,0,0,0,2,31,0,3,9,7,8,10,21,0,0,0,0,0,0,0,0,0,0,20230321
490011002003019,10,2,8,0,5,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,10,0,1,3,3,1,5,5,0,0,0,0,0,0,0,0,0,0,20230321
490011002003025,18,8,7,3,11,2,5,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,9,0,0,18,0,0,0,0,0,18,0,0,5,3,2,4,14,0,0,0,0,0,0,0,0,0,0,20230321
490011002003029,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003040,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003042,45,15,24,6,5,15,25,0,0,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,42,3,6,10,8,6,39,6,0,0,0,0,0,0,0,0,0,0,20230321
490011002003047,11,1,5,5,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,11,0,2,3,5,0,8,3,0,0,0,0,0,0,0,0,0,0,20230321
490011002003070,2,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
490011002003072,509,104,337,68,20,229,260,507,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,461,6,13,19,3,7,245,264,136,118,74,77,345,164,0,0,0,0,0,0,0,0,0,0,20230321
490011002003073,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230321
490011002003074,9,3,3,3,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,2,3,1,0,3,6,0,0,0,0,0,0,0,0,0,0,20230321
490011002003075,6,2,3,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,1,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,20230321
490011002003092,13,6,3,4,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,5,0,0,12,1,2,2,3,0,4,9,0,0,0,0,0,0,0,0,0,0,20230321
490039601001006,24,0,14,10,1,16,7,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,2,0,0,15,9,7,8,6,3,15,9,0,0,0,0,0,0,0,0,0,0,20230321
490039601001028,59,9,30,20,1,10,48,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,1,0,0,47,12,13,12,15,10,50,9,0,0,0,0,0,0,0,0,0,0,20230321
490039601001032,5,0,3,2,1,3,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,20230321
490039601001036,4,0,0,4,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,20230321
490039601001038,8,0,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,1,5,1,1,5,3,0,0,0,0,0,0,0,0,0,0,20230321
490039601001040,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20230321
490039601001064,217,57,114,46,32,127,58,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2,1,4,0,0,186,31,21,39,74,26,150,67,0,0,0,0,0,0,0,0,0,0,20230321
490039601001089,4,0,2,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,20230321
490039601001096,118,66,33,19,10,55,53,0,0,0,2,98,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,115,3,0,0,0,0,95,23,10,12,17,13,103,15,0,0,0,0,0,0,0,0,0,0,20230321
490039601001111,13,1,6,6,0,0,13,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,4,2,2,7,1,10,3,0,0,0,0,0,0,0,0,0,0,20230321
490039601002003,4,2,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20230321
490039601002020,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230321
