"GEO_ID","NAME","B01003_001E","B01003_001M",
"1500000US490050007022","Block Group 2, Census Tract 7.02, Cache County, Utah","1326","372",
"1500000US490050007023","Block Group 3, Census Tract 7.02, Cache County, Utah","1144","156",
"1500000US490050008001","Block Group 1, Census Tract 8, Cache County, Utah","1729","434",
"1500000US490050008002","Block Group 2, Census Tract 8, Cache County, Utah","854","284",
"1500000US490050008003","Block Group 3, Census Tract 8, Cache County, Utah","791","308",
"1500000US490050008004","Block Group 4, Census Tract 8, Cache County, Utah","1586","509",
"1500000US490050009001","Block Group 1, Census Tract 9, Cache County, Utah","1630","346",
"1500000US490050009002","Block Group 2, Census Tract 9, Cache County, Utah","935","276",
"1500000US490050009003","Block Group 3, Census Tract 9, Cache County, Utah","910","280",
"1500000US490050010011","Block Group 1, Census Tract 10.01, Cache County, Utah","1605","259",
"1500000US490050010012","Block Group 2, Census Tract 10.01, Cache County, Utah","1430","268",
"1500000US490050010021","Block Group 1, Census Tract 10.02, Cache County, Utah","860","249",
"1500000US490050010022","Block Group 2, Census Tract 10.02, Cache County, Utah","1389","390",
"1500000US490050010023","Block Group 3, Census Tract 10.02, Cache County, Utah","2115","438",
"1500000US490050010024","Block Group 4, Census Tract 10.02, Cache County, Utah","839","229",
"1500000US490050011011","Block Group 1, Census Tract 11.01, Cache County, Utah","2717","280",
"1500000US490050011012","Block Group 2, Census Tract 11.01, Cache County, Utah","1219","290",
"1500000US490050011013","Block Group 3, Census Tract 11.01, Cache County, Utah","1916","297",
"1500000US490050011021","Block Group 1, Census Tract 11.02, Cache County, Utah","1643","272",
"1500000US490050011022","Block Group 2, Census Tract 11.02, Cache County, Utah","1868","267",
"1500000US490050011023","Block Group 3, Census Tract 11.02, Cache County, Utah","1383","216",
"1500000US490050012011","Block Group 1, Census Tract 12.01, Cache County, Utah","2205","299",
"1500000US490050012012","Block Group 2, Census Tract 12.01, Cache County, Utah","2004","259",
"1500000US490050012013","Block Group 3, Census Tract 12.01, Cache County, Utah","1321","285",
"1500000US490050012021","Block Group 1, Census Tract 12.02, Cache County, Utah","2280","384",
"1500000US490050012022","Block Group 2, Census Tract 12.02, Cache County, Utah","4192","410",
"1500000US490050013001","Block Group 1, Census Tract 13, Cache County, Utah","2343","325",
"1500000US490050013002","Block Group 2, Census Tract 13, Cache County, Utah","2675","362",
"1500000US490050013003","Block Group 3, Census Tract 13, Cache County, Utah","1857","264",
"1500000US490050014011","Block Group 1, Census Tract 14.01, Cache County, Utah","1726","292",
"1500000US490050014012","Block Group 2, Census Tract 14.01, Cache County, Utah","1801","344",
"1500000US490050014013","Block Group 3, Census Tract 14.01, Cache County, Utah","897","238",
"1500000US490050014021","Block Group 1, Census Tract 14.02, Cache County, Utah","947","238",
"1500000US490050014022","Block Group 2, Census Tract 14.02, Cache County, Utah","2147","312",
"1500000US490050014023","Block Group 3, Census Tract 14.02, Cache County, Utah","902","218",
"1500000US490050015001","Block Group 1, Census Tract 15, Cache County, Utah","932","185",
"1500000US490050015002","Block Group 2, Census Tract 15, Cache County, Utah","1070","142",
"1500000US490059801001","Block Group 1, Census Tract 9801, Cache County, Utah","140","56",
"1500000US490070001001","Block Group 1, Census Tract 1, Carbon County, Utah","1493","294",
"1500000US490070001002","Block Group 2, Census Tract 1, Carbon County, Utah","2271","302",
"1500000US490070002001","Block Group 1, Census Tract 2, Carbon County, Utah","1614","287",
"1500000US490070002002","Block Group 2, Census Tract 2, Carbon County, Utah","1236","317",
"1500000US490070002003","Block Group 3, Census Tract 2, Carbon County, Utah","1186","253",
"1500000US490070003001","Block Group 1, Census Tract 3, Carbon County, Utah","894","229",
"1500000US490070003002","Block Group 2, Census Tract 3, Carbon County, Utah","674","234",
"1500000US490070003003","Block Group 3, Census Tract 3, Carbon County, Utah","1218","302",
"1500000US490070003004","Block Group 4, Census Tract 3, Carbon County, Utah","1218","318",
"1500000US490070005001","Block Group 1, Census Tract 5, Carbon County, Utah","1936","325",
"1500000US490070005002","Block Group 2, Census Tract 5, Carbon County, Utah","2238","323",
"1500000US490070006001","Block Group 1, Census Tract 6, Carbon County, Utah","1497","248",
"1500000US490070006002","Block Group 2, Census Tract 6, Carbon County, Utah","1094","239",
"1500000US490070006003","Block Group 3, Census Tract 6, Carbon County, Utah","1739","265",
"1500000US490099601001","Block Group 1, Census Tract 9601, Daggett County, Utah","613","153",
"1500000US490111251021","Block Group 1, Census Tract 1251.02, Davis County, Utah","1521","291",
"1500000US490111251022","Block Group 2, Census Tract 1251.02, Davis County, Utah","2787","329",
"1500000US490111251031","Block Group 1, Census Tract 1251.03, Davis County, Utah","3716","304",
"1500000US490111251032","Block Group 2, Census Tract 1251.03, Davis County, Utah","2471","442",
"1500000US490111251041","Block Group 1, Census Tract 1251.04, Davis County, Utah","2468","280",
"1500000US490111251042","Block Group 2, Census Tract 1251.04, Davis County, Utah","1354","277",
"1500000US490111251043","Block Group 3, Census Tract 1251.04, Davis County, Utah","2335","317",
"1500000US490111252001","Block Group 1, Census Tract 1252, Davis County, Utah","1722","221",
"1500000US490111252002","Block Group 2, Census Tract 1252, Davis County, Utah","1765","252",
"1500000US490111253011","Block Group 1, Census Tract 1253.01, Davis County, Utah","1310","349",
"1500000US490111253012","Block Group 2, Census Tract 1253.01, Davis County, Utah","1675","366",
"1500000US490111253013","Block Group 3, Census Tract 1253.01, Davis County, Utah","1198","403",
"1500000US490111253014","Block Group 4, Census Tract 1253.01, Davis County, Utah","1078","319",
"1500000US490111253031","Block Group 1, Census Tract 1253.03, Davis County, Utah","4004","605",
"1500000US490111253032","Block Group 2, Census Tract 1253.03, Davis County, Utah","3902","670",
"1500000US490111253033","Block Group 3, Census Tract 1253.03, Davis County, Utah","3698","630",
"1500000US490111253041","Block Group 1, Census Tract 1253.04, Davis County, Utah","1328","291",
"1500000US490111253042","Block Group 2, Census Tract 1253.04, Davis County, Utah","2854","303",
"1500000US490111253043","Block Group 3, Census Tract 1253.04, Davis County, Utah","1163","408",
"1500000US490111253051","Block Group 1, Census Tract 1253.05, Davis County, Utah","2932","441",
"1500000US490111253052","Block Group 2, Census Tract 1253.05, Davis County, Utah","1542","285",
"1500000US490111253053","Block Group 3, Census Tract 1253.05, Davis County, Utah","2144","448",
"1500000US490111254011","Block Group 1, Census Tract 1254.01, Davis County, Utah","3556","545",
"1500000US490111254012","Block Group 2, Census Tract 1254.01, Davis County, Utah","6495","758",
"1500000US490111254013","Block Group 3, Census Tract 1254.01, Davis County, Utah","2948","586",
"1500000US490111254031","Block Group 1, Census Tract 1254.03, Davis County, Utah","5764","1067",
"1500000US490111254032","Block Group 2, Census Tract 1254.03, Davis County, Utah","3951","720",
"1500000US490111254033","Block Group 3, Census Tract 1254.03, Davis County, Utah","4790","700",
"1500000US490111254051","Block Group 1, Census Tract 1254.05, Davis County, Utah","4745","586",
"1500000US490111254052","Block Group 2, Census Tract 1254.05, Davis County, Utah","5774","739",
"1500000US490111254061","Block Group 1, Census Tract 1254.06, Davis County, Utah","2414","396",
"1500000US490111254062","Block Group 2, Census Tract 1254.06, Davis County, Utah","6425","545",
"1500000US490111255011","Block Group 1, Census Tract 1255.01, Davis County, Utah","2936","371",
"1500000US490111255012","Block Group 2, Census Tract 1255.01, Davis County, Utah","1607","301",
"1500000US490111255013","Block Group 3, Census Tract 1255.01, Davis County, Utah","1495","331",
"1500000US490111255021","Block Group 1, Census Tract 1255.02, Davis County, Utah","1715","422",
"1500000US490111255022","Block Group 2, Census Tract 1255.02, Davis County, Utah","2351","490",
"1500000US490111255023","Block Group 3, Census Tract 1255.02, Davis County, Utah","1613","415",
"1500000US490111255031","Block Group 1, Census Tract 1255.03, Davis County, Utah","2797","467",
"1500000US490111255032","Block Group 2, Census Tract 1255.03, Davis County, Utah","3035","356",
"1500000US490111256001","Block Group 1, Census Tract 1256, Davis County, Utah","282","133",
"1500000US490111257011","Block Group 1, Census Tract 1257.01, Davis County, Utah","2785","495",
"1500000US490111257012","Block Group 2, Census Tract 1257.01, Davis County, Utah","1360","364",
"1500000US490111257021","Block Group 1, Census Tract 1257.02, Davis County, Utah","1267","391",
"1500000US490111257022","Block Group 2, Census Tract 1257.02, Davis County, Utah","1564","322",
"1500000US490111257023","Block Group 3, Census Tract 1257.02, Davis County, Utah","1298","338",
"1500000US490111258011","Block Group 1, Census Tract 1258.01, Davis County, Utah","2964","547",
"1500000US490111258012","Block Group 2, Census Tract 1258.01, Davis County, Utah","1128","435",
"1500000US490111258013","Block Group 3, Census Tract 1258.01, Davis County, Utah","1610","406",
"1500000US490111258014","Block Group 4, Census Tract 1258.01, Davis County, Utah","1988","406",
"1500000US490111258041","Block Group 1, Census Tract 1258.04, Davis County, Utah","2127","350",
"1500000US490111258042","Block Group 2, Census Tract 1258.04, Davis County, Utah","727","182",
"1500000US490111258043","Block Group 3, Census Tract 1258.04, Davis County, Utah","2113","363",
"1500000US490111258044","Block Group 4, Census Tract 1258.04, Davis County, Utah","1286","344",
"1500000US490111258051","Block Group 1, Census Tract 1258.05, Davis County, Utah","1069","331",
"1500000US490111258052","Block Group 2, Census Tract 1258.05, Davis County, Utah","2710","552",
"1500000US490111258053","Block Group 3, Census Tract 1258.05, Davis County, Utah","2492","526",
"1500000US490111258071","Block Group 1, Census Tract 1258.07, Davis County, Utah","2199","423",
"1500000US490111258072","Block Group 2, Census Tract 1258.07, Davis County, Utah","1737","452",
"1500000US490111258081","Block Group 1, Census Tract 1258.08, Davis County, Utah","2853","442",
"1500000US490111258082","Block Group 2, Census Tract 1258.08, Davis County, Utah","2714","561",
"1500000US490111258083","Block Group 3, Census Tract 1258.08, Davis County, Utah","807","223",
"1500000US490111259051","Block Group 1, Census Tract 1259.05, Davis County, Utah","1186","361",
"1500000US490111259052","Block Group 2, Census Tract 1259.05, Davis County, Utah","1319","341",
"1500000US490111259053","Block Group 3, Census Tract 1259.05, Davis County, Utah","1690","402",
"1500000US490111259054","Block Group 4, Census Tract 1259.05, Davis County, Utah","2116","491",
"1500000US490111259061","Block Group 1, Census Tract 1259.06, Davis County, Utah","3103","560",
"1500000US490111259062","Block Group 2, Census Tract 1259.06, Davis County, Utah","2783","621",
"1500000US490111259063","Block Group 3, Census Tract 1259.06, Davis County, Utah","1269","317",
"1500000US490111259071","Block Group 1, Census Tract 1259.07, Davis County, Utah","2130","189",
"1500000US490111259081","Block Group 1, Census Tract 1259.08, Davis County, Utah","2482","396",
"1500000US490111259082","Block Group 2, Census Tract 1259.08, Davis County, Utah","1263","324",
"1500000US490111259083","Block Group 3, Census Tract 1259.08, Davis County, Utah","1281","277",
"1500000US490111260011","Block Group 1, Census Tract 1260.01, Davis County, Utah","2226","478",
"1500000US490111260012","Block Group 2, Census Tract 1260.01, Davis County, Utah","1467","379",
"1500000US490111260013","Block Group 3, Census Tract 1260.01, Davis County, Utah","619","215",
"1500000US490111260014","Block Group 4, Census Tract 1260.01, Davis County, Utah","1443","342",
"1500000US490111260021","Block Group 1, Census Tract 1260.02, Davis County, Utah","4922","461",
"1500000US490111260022","Block Group 2, Census Tract 1260.02, Davis County, Utah","2045","337",
"1500000US490111261011","Block Group 1, Census Tract 1261.01, Davis County, Utah","2999","415",
"1500000US490111261012","Block Group 2, Census Tract 1261.01, Davis County, Utah","1188","287",
"1500000US490111261013","Block Group 3, Census Tract 1261.01, Davis County, Utah","1493","387",
"1500000US490111261014","Block Group 4, Census Tract 1261.01, Davis County, Utah","1352","327",
"1500000US490111261041","Block Group 1, Census Tract 1261.04, Davis County, Utah","4801","627",
"1500000US490111261042","Block Group 2, Census Tract 1261.04, Davis County, Utah","4408","654",
"1500000US490111261043","Block Group 3, Census Tract 1261.04, Davis County, Utah","5008","694",
"1500000US490111261051","Block Group 1, Census Tract 1261.05, Davis County, Utah","2552","435",
"1500000US490111261052","Block Group 2, Census Tract 1261.05, Davis County, Utah","1121","222",
"1500000US490111261053","Block Group 3, Census Tract 1261.05, Davis County, Utah","1411","264",
"1500000US490111261054","Block Group 4, Census Tract 1261.05, Davis County, Utah","1325","252",
"1500000US490111262021","Block Group 1, Census Tract 1262.02, Davis County, Utah","12368","564",
"1500000US490111262022","Block Group 2, Census Tract 1262.02, Davis County, Utah","1417","436",
"1500000US490111262031","Block Group 1, Census Tract 1262.03, Davis County, Utah","2568","302",
"1500000US490111262032","Block Group 2, Census Tract 1262.03, Davis County, Utah","1749","246",
"1500000US490111262041","Block Group 1, Census Tract 1262.04, Davis County, Utah","1802","296",
"1500000US490111262042","Block Group 2, Census Tract 1262.04, Davis County, Utah","1072","247",
"1500000US490111262043","Block Group 3, Census Tract 1262.04, Davis County, Utah","1768","331",
"1500000US490111263031","Block Group 1, Census Tract 1263.03, Davis County, Utah","3010","282",
"1500000US490111263032","Block Group 2, Census Tract 1263.03, Davis County, Utah","1617","310",
"1500000US490111263041","Block Group 1, Census Tract 1263.04, Davis County, Utah","2378","388",
"1500000US490111263042","Block Group 2, Census Tract 1263.04, Davis County, Utah","2351","387",
"1500000US490111263043","Block Group 3, Census Tract 1263.04, Davis County, Utah","1990","322",
"1500000US490111263051","Block Group 1, Census Tract 1263.05, Davis County, Utah","2524","171",
"1500000US490111263061","Block Group 1, Census Tract 1263.06, Davis County, Utah","3493","573",
"1500000US490111263062","Block Group 2, Census Tract 1263.06, Davis County, Utah","1876","436",
"1500000US490111263063","Block Group 3, Census Tract 1263.06, Davis County, Utah","2272","361",
"1500000US490111264021","Block Group 1, Census Tract 1264.02, Davis County, Utah","1444","231",
"1500000US490111264022","Block Group 2, Census Tract 1264.02, Davis County, Utah","1862","273",
"1500000US490111264041","Block Group 1, Census Tract 1264.04, Davis County, Utah","5269","589",
"1500000US490111264042","Block Group 2, Census Tract 1264.04, Davis County, Utah","2237","452",
"1500000US490111264051","Block Group 1, Census Tract 1264.05, Davis County, Utah","1492","288",
"1500000US490111264052","Block Group 2, Census Tract 1264.05, Davis County, Utah","2412","212",
"1500000US490111264061","Block Group 1, Census Tract 1264.06, Davis County, Utah","1925","308",
"1500000US490111264062","Block Group 2, Census Tract 1264.06, Davis County, Utah","2109","338",
"1500000US490111265001","Block Group 1, Census Tract 1265, Davis County, Utah","999","294",
"1500000US490111265002","Block Group 2, Census Tract 1265, Davis County, Utah","935","287",
"1500000US490111265003","Block Group 3, Census Tract 1265, Davis County, Utah","929","283",
"1500000US490111265004","Block Group 4, Census Tract 1265, Davis County, Utah","1375","303",
"1500000US490111265005","Block Group 5, Census Tract 1265, Davis County, Utah","1876","318",
"1500000US490111266001","Block Group 1, Census Tract 1266, Davis County, Utah","1939","310",
"1500000US490111266002","Block Group 2, Census Tract 1266, Davis County, Utah","1770","301",
"1500000US490111266003","Block Group 3, Census Tract 1266, Davis County, Utah","1424","336",
"1500000US490111267001","Block Group 1, Census Tract 1267, Davis County, Utah","1526","346",
"1500000US490111267002","Block Group 2, Census Tract 1267, Davis County, Utah","984","211",
"1500000US490111267003","Block Group 3, Census Tract 1267, Davis County, Utah","1115","271",
"1500000US490111267004","Block Group 4, Census Tract 1267, Davis County, Utah","641","212",
"1500000US490111268011","Block Group 1, Census Tract 1268.01, Davis County, Utah","1112","216",
"1500000US490111268012","Block Group 2, Census Tract 1268.01, Davis County, Utah","917","216",
"1500000US490111268013","Block Group 3, Census Tract 1268.01, Davis County, Utah","1258","231",
"1500000US490111268021","Block Group 1, Census Tract 1268.02, Davis County, Utah","1593","233",
"1500000US490111268022","Block Group 2, Census Tract 1268.02, Davis County, Utah","1039","251",
"1500000US490111268023","Block Group 3, Census Tract 1268.02, Davis County, Utah","2034","286",
"1500000US490111269011","Block Group 1, Census Tract 1269.01, Davis County, Utah","954","359",
"1500000US490111269012","Block Group 2, Census Tract 1269.01, Davis County, Utah","999","378",
"1500000US490111269013","Block Group 3, Census Tract 1269.01, Davis County, Utah","1154","402",
"1500000US490111269014","Block Group 4, Census Tract 1269.01, Davis County, Utah","1062","361",
"1500000US490111269015","Block Group 5, Census Tract 1269.01, Davis County, Utah","1607","444",
"1500000US490111269016","Block Group 6, Census Tract 1269.01, Davis County, Utah","584","321",
"1500000US490111269021","Block Group 1, Census Tract 1269.02, Davis County, Utah","1485","318",
"1500000US490111269022","Block Group 2, Census Tract 1269.02, Davis County, Utah","1164","383",
"1500000US490111269023","Block Group 3, Census Tract 1269.02, Davis County, Utah","3218","464",
"1500000US490111269024","Block Group 4, Census Tract 1269.02, Davis County, Utah","1031","290",
"1500000US490111270021","Block Group 1, Census Tract 1270.02, Davis County, Utah","7422","493",
"1500000US490111270022","Block Group 2, Census Tract 1270.02, Davis County, Utah","626","306",
"1500000US490111270031","Block Group 1, Census Tract 1270.03, Davis County, Utah","3036","372",
"1500000US490111270032","Block Group 2, Census Tract 1270.03, Davis County, Utah","5069","700",
"1500000US490111270041","Block Group 1, Census Tract 1270.04, Davis County, Utah","3376","758",
"1500000US490111270042","Block Group 2, Census Tract 1270.04, Davis County, Utah","2794","640",
"1500000US490111270043","Block Group 3, Census Tract 1270.04, Davis County, Utah","998","404",
"1500000US490111270044","Block Group 4, Census Tract 1270.04, Davis County, Utah","1200","398",
"1500000US490111271001","Block Group 1, Census Tract 1271, Davis County, Utah","1308","337",
"1500000US490111271002","Block Group 2, Census Tract 1271, Davis County, Utah","1969","345",
"1500000US490111271003","Block Group 3, Census Tract 1271, Davis County, Utah","1670","314",
"1500000US490111271004","Block Group 4, Census Tract 1271, Davis County, Utah","1717","464",
"1500000US490111271005","Block Group 5, Census Tract 1271, Davis County, Utah","1393","264",
"1500000US490139403001","Block Group 1, Census Tract 9403, Duchesne County, Utah","2007","251",
"1500000US490139403002","Block Group 2, Census Tract 9403, Duchesne County, Utah","1310","132",
"1500000US490139403003","Block Group 3, Census Tract 9403, Duchesne County, Utah","1206","178",
"1500000US490139405001","Block Group 1, Census Tract 9405, Duchesne County, Utah","2609","232",
"1500000US490139405002","Block Group 2, Census Tract 9405, Duchesne County, Utah","1429","184",
"1500000US490139405003","Block Group 3, Census Tract 9405, Duchesne County, Utah","1782","202",
"1500000US490139405004","Block Group 4, Census Tract 9405, Duchesne County, Utah","2527","184",
"1500000US490139406001","Block Group 1, Census Tract 9406, Duchesne County, Utah","1212","144",
"1500000US490139406002","Block Group 2, Census Tract 9406, Duchesne County, Utah","1968","216",
"1500000US490139406003","Block Group 3, Census Tract 9406, Duchesne County, Utah","2040","209",
"1500000US490139406004","Block Group 4, Census Tract 9406, Duchesne County, Utah","1247","151",
"1500000US490139406005","Block Group 5, Census Tract 9406, Duchesne County, Utah","811","142",
"1500000US490159762001","Block Group 1, Census Tract 9762, Emery County, Utah","896","200",
"1500000US490159762002","Block Group 2, Census Tract 9762, Emery County, Utah","978","248",
"1500000US490159762003","Block Group 3, Census Tract 9762, Emery County, Utah","1340","217",
"1500000US490159762004","Block Group 4, Census Tract 9762, Emery County, Utah","1044","199",
"1500000US490159763001","Block Group 1, Census Tract 9763, Emery County, Utah","1368","223",
"1500000US490159763002","Block Group 2, Census Tract 9763, Emery County, Utah","1355","228",
"1500000US490159765001","Block Group 1, Census Tract 9765, Emery County, Utah","1266","228",
"1500000US490159765002","Block Group 2, Census Tract 9765, Emery County, Utah","912","161",
"1500000US490159765003","Block Group 3, Census Tract 9765, Emery County, Utah","958","231",
"1500000US490170003001","Block Group 1, Census Tract 3, Garfield County, Utah","1021","197",
"1500000US490170003002","Block Group 2, Census Tract 3, Garfield County, Utah","1363","269",
"1500000US490170004001","Block Group 1, Census Tract 4, Garfield County, Utah","1136","212",
"1500000US490170004002","Block Group 2, Census Tract 4, Garfield County, Utah","1478","263",
"1500000US490190002001","Block Group 1, Census Tract 2, Grand County, Utah","824","238",
"1500000US490190002002","Block Group 2, Census Tract 2, Grand County, Utah","1337","505",
"1500000US490190002003","Block Group 3, Census Tract 2, Grand County, Utah","1306","431",
"1500000US490190002004","Block Group 4, Census Tract 2, Grand County, Utah","895","297",
"1500000US490190003001","Block Group 1, Census Tract 3, Grand County, Utah","2042","444",
"1500000US490190003002","Block Group 2, Census Tract 3, Grand County, Utah","1409","449",
"1500000US490190003003","Block Group 3, Census Tract 3, Grand County, Utah","1827","415",
"1500000US490211101001","Block Group 1, Census Tract 1101, Iron County, Utah","645","169",
"1500000US490211101002","Block Group 2, Census Tract 1101, Iron County, Utah","1712","368",
"1500000US490211101003","Block Group 3, Census Tract 1101, Iron County, Utah","1516","341",
"1500000US490211101004","Block Group 4, Census Tract 1101, Iron County, Utah","305","102",
