"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US49","Utah","3283809","*****",
"1500000US490070003003","Block Group 3; Census Tract 3; Carbon County; Utah","1138","305",
"1500000US490070003004","Block Group 4; Census Tract 3; Carbon County; Utah","1221","376",
"1500000US490070005001","Block Group 1; Census Tract 5; Carbon County; Utah","1684","428",
"1500000US490070005002","Block Group 2; Census Tract 5; Carbon County; Utah","1439","313",
"1500000US490070005003","Block Group 3; Census Tract 5; Carbon County; Utah","874","248",
"1500000US490070006001","Block Group 1; Census Tract 6; Carbon County; Utah","1441","309",
"1500000US490070006002","Block Group 2; Census Tract 6; Carbon County; Utah","1040","300",
"1500000US490070006003","Block Group 3; Census Tract 6; Carbon County; Utah","2342","474",
"1500000US490099601001","Block Group 1; Census Tract 9601; Daggett County; Utah","638","124",
"1500000US490111251021","Block Group 1; Census Tract 1251.02; Davis County; Utah","1473","350",
"1500000US490111251022","Block Group 2; Census Tract 1251.02; Davis County; Utah","2734","495",
"1500000US490111251031","Block Group 1; Census Tract 1251.03; Davis County; Utah","2920","601",
"1500000US490111251032","Block Group 2; Census Tract 1251.03; Davis County; Utah","2666","487",
"1500000US490111251033","Block Group 3; Census Tract 1251.03; Davis County; Utah","1472","393",
"1500000US490111251041","Block Group 1; Census Tract 1251.04; Davis County; Utah","2467","509",
"1500000US490111251042","Block Group 2; Census Tract 1251.04; Davis County; Utah","1594","350",
"1500000US490111251043","Block Group 3; Census Tract 1251.04; Davis County; Utah","2318","468",
"1500000US490111252011","Block Group 1; Census Tract 1252.01; Davis County; Utah","1241","328",
"1500000US490111252012","Block Group 2; Census Tract 1252.01; Davis County; Utah","1834","320",
"1500000US490111253011","Block Group 1; Census Tract 1253.01; Davis County; Utah","1640","367",
"1500000US490111253012","Block Group 2; Census Tract 1253.01; Davis County; Utah","1672","447",
"1500000US490111253013","Block Group 3; Census Tract 1253.01; Davis County; Utah","1126","397",
"1500000US490111253014","Block Group 4; Census Tract 1253.01; Davis County; Utah","952","291",
"1500000US490111253041","Block Group 1; Census Tract 1253.04; Davis County; Utah","1277","345",
"1500000US490111253042","Block Group 2; Census Tract 1253.04; Davis County; Utah","3032","538",
"1500000US490111253043","Block Group 3; Census Tract 1253.04; Davis County; Utah","1027","382",
"1500000US490111253051","Block Group 1; Census Tract 1253.05; Davis County; Utah","1950","455",
"1500000US490111253052","Block Group 2; Census Tract 1253.05; Davis County; Utah","2135","600",
"1500000US490111253053","Block Group 3; Census Tract 1253.05; Davis County; Utah","849","248",
"1500000US490111253054","Block Group 4; Census Tract 1253.05; Davis County; Utah","1526","397",
"1500000US490111253061","Block Group 1; Census Tract 1253.06; Davis County; Utah","1899","525",
"1500000US490111253062","Block Group 2; Census Tract 1253.06; Davis County; Utah","3039","1688",
"1500000US490111253071","Block Group 1; Census Tract 1253.07; Davis County; Utah","2218","568",
"1500000US490111253072","Block Group 2; Census Tract 1253.07; Davis County; Utah","2078","568",
"1500000US490111253073","Block Group 3; Census Tract 1253.07; Davis County; Utah","1233","435",
"1500000US490111253074","Block Group 4; Census Tract 1253.07; Davis County; Utah","2435","499",
"1500000US490111254071","Block Group 1; Census Tract 1254.07; Davis County; Utah","1392","522",
"1500000US490111254072","Block Group 2; Census Tract 1254.07; Davis County; Utah","2123","497",
"1500000US490111254073","Block Group 3; Census Tract 1254.07; Davis County; Utah","2514","690",
"1500000US490111254074","Block Group 4; Census Tract 1254.07; Davis County; Utah","2130","859",
"1500000US490111254081","Block Group 1; Census Tract 1254.08; Davis County; Utah","1679","663",
"1500000US490111254082","Block Group 2; Census Tract 1254.08; Davis County; Utah","1961","408",
"1500000US490111254083","Block Group 3; Census Tract 1254.08; Davis County; Utah","2902","448",
"1500000US490111254091","Block Group 1; Census Tract 1254.09; Davis County; Utah","2907","794",
"1500000US490111254092","Block Group 2; Census Tract 1254.09; Davis County; Utah","2445","626",
"1500000US490111254101","Block Group 1; Census Tract 1254.10; Davis County; Utah","2447","558",
"1500000US490111254102","Block Group 2; Census Tract 1254.10; Davis County; Utah","1591","495",
"1500000US490111254111","Block Group 1; Census Tract 1254.11; Davis County; Utah","3910","1221",
"1500000US490111254112","Block Group 2; Census Tract 1254.11; Davis County; Utah","3092","938",
"1500000US490111254121","Block Group 1; Census Tract 1254.12; Davis County; Utah","1257","336",
"1500000US490111254122","Block Group 2; Census Tract 1254.12; Davis County; Utah","1266","267",
"1500000US490111254131","Block Group 1; Census Tract 1254.13; Davis County; Utah","2973","604",
"1500000US490111254132","Block Group 2; Census Tract 1254.13; Davis County; Utah","3598","989",
"1500000US490111254141","Block Group 1; Census Tract 1254.14; Davis County; Utah","1963","384",
"1500000US490111254142","Block Group 2; Census Tract 1254.14; Davis County; Utah","1227","432",
"1500000US490111254143","Block Group 3; Census Tract 1254.14; Davis County; Utah","1417","443",
"1500000US490111254151","Block Group 1; Census Tract 1254.15; Davis County; Utah","2912","638",
"1500000US490111254152","Block Group 2; Census Tract 1254.15; Davis County; Utah","3314","936",
"1500000US490111255011","Block Group 1; Census Tract 1255.01; Davis County; Utah","3784","935",
"1500000US490111255012","Block Group 2; Census Tract 1255.01; Davis County; Utah","1685","497",
"1500000US490111255013","Block Group 3; Census Tract 1255.01; Davis County; Utah","1352","319",
"1500000US490111255021","Block Group 1; Census Tract 1255.02; Davis County; Utah","1831","529",
"1500000US490111255022","Block Group 2; Census Tract 1255.02; Davis County; Utah","1366","362",
"1500000US490111255023","Block Group 3; Census Tract 1255.02; Davis County; Utah","2185","378",
"1500000US490111255031","Block Group 1; Census Tract 1255.03; Davis County; Utah","2605","426",
"1500000US490111255032","Block Group 2; Census Tract 1255.03; Davis County; Utah","3907","1110",
"1500000US490111256001","Block Group 1; Census Tract 1256; Davis County; Utah","238","151",
"1500000US490111257011","Block Group 1; Census Tract 1257.01; Davis County; Utah","1756","457",
"1500000US490111257012","Block Group 2; Census Tract 1257.01; Davis County; Utah","1515","408",
"1500000US490111257013","Block Group 3; Census Tract 1257.01; Davis County; Utah","1639","402",
"1500000US490111257021","Block Group 1; Census Tract 1257.02; Davis County; Utah","1008","304",
"1500000US490111257022","Block Group 2; Census Tract 1257.02; Davis County; Utah","1506","611",
"1500000US490111257023","Block Group 3; Census Tract 1257.02; Davis County; Utah","1510","453",
"1500000US490111258011","Block Group 1; Census Tract 1258.01; Davis County; Utah","1156","433",
"1500000US490111258012","Block Group 2; Census Tract 1258.01; Davis County; Utah","1583","486",
"1500000US490111258013","Block Group 3; Census Tract 1258.01; Davis County; Utah","2113","1053",
"1500000US490111258014","Block Group 4; Census Tract 1258.01; Davis County; Utah","1825","521",
"1500000US490111258015","Block Group 5; Census Tract 1258.01; Davis County; Utah","756","307",
"1500000US490111258041","Block Group 1; Census Tract 1258.04; Davis County; Utah","2198","334",
"1500000US490111258042","Block Group 2; Census Tract 1258.04; Davis County; Utah","1073","366",
"1500000US490111258043","Block Group 3; Census Tract 1258.04; Davis County; Utah","1981","378",
"1500000US490111258044","Block Group 4; Census Tract 1258.04; Davis County; Utah","1687","573",
"1500000US490111258051","Block Group 1; Census Tract 1258.05; Davis County; Utah","1051","378",
"1500000US490111258052","Block Group 2; Census Tract 1258.05; Davis County; Utah","2564","545",
"1500000US490111258053","Block Group 3; Census Tract 1258.05; Davis County; Utah","1134","409",
"1500000US490111258054","Block Group 4; Census Tract 1258.05; Davis County; Utah","1422","464",
"1500000US490111258071","Block Group 1; Census Tract 1258.07; Davis County; Utah","2297","473",
"1500000US490111258072","Block Group 2; Census Tract 1258.07; Davis County; Utah","1249","393",
"1500000US490111258091","Block Group 1; Census Tract 1258.09; Davis County; Utah","2174","745",
"1500000US490111258092","Block Group 2; Census Tract 1258.09; Davis County; Utah","1214","416",
"1500000US490111258093","Block Group 3; Census Tract 1258.09; Davis County; Utah","1525","302",
"1500000US490111258101","Block Group 1; Census Tract 1258.10; Davis County; Utah","815","275",
"1500000US490111258102","Block Group 2; Census Tract 1258.10; Davis County; Utah","2161","445",
"1500000US490111259051","Block Group 1; Census Tract 1259.05; Davis County; Utah","2419","1015",
"1500000US490111259052","Block Group 2; Census Tract 1259.05; Davis County; Utah","1746","649",
"1500000US490111259053","Block Group 3; Census Tract 1259.05; Davis County; Utah","1300","398",
"1500000US490111259054","Block Group 4; Census Tract 1259.05; Davis County; Utah","2110","631",
"1500000US490111259061","Block Group 1; Census Tract 1259.06; Davis County; Utah","3026","502",
"1500000US490111259062","Block Group 2; Census Tract 1259.06; Davis County; Utah","1904","611",
"1500000US490111259063","Block Group 3; Census Tract 1259.06; Davis County; Utah","1016","312",
"1500000US490111259064","Block Group 4; Census Tract 1259.06; Davis County; Utah","1693","591",
"1500000US490111259071","Block Group 1; Census Tract 1259.07; Davis County; Utah","2705","298",
"1500000US490111259081","Block Group 1; Census Tract 1259.08; Davis County; Utah","2107","442",
"1500000US490111259082","Block Group 2; Census Tract 1259.08; Davis County; Utah","1365","342",
"1500000US490111259083","Block Group 3; Census Tract 1259.08; Davis County; Utah","1719","442",
"1500000US490111260011","Block Group 1; Census Tract 1260.01; Davis County; Utah","1303","353",
"1500000US490111260012","Block Group 2; Census Tract 1260.01; Davis County; Utah","1673","457",
"1500000US490111260013","Block Group 3; Census Tract 1260.01; Davis County; Utah","857","344",
"1500000US490111260014","Block Group 4; Census Tract 1260.01; Davis County; Utah","1553","535",
"1500000US490111260021","Block Group 1; Census Tract 1260.02; Davis County; Utah","2374","706",
"1500000US490111260022","Block Group 2; Census Tract 1260.02; Davis County; Utah","2201","545",
"1500000US490111260023","Block Group 3; Census Tract 1260.02; Davis County; Utah","3959","728",
"1500000US490111261011","Block Group 1; Census Tract 1261.01; Davis County; Utah","2272","558",
"1500000US490111261012","Block Group 2; Census Tract 1261.01; Davis County; Utah","1647","579",
"1500000US490111261013","Block Group 3; Census Tract 1261.01; Davis County; Utah","2449","1222",
"1500000US490111261014","Block Group 4; Census Tract 1261.01; Davis County; Utah","870","299",
"1500000US490111261051","Block Group 1; Census Tract 1261.05; Davis County; Utah","2329","503",
"1500000US490111261052","Block Group 2; Census Tract 1261.05; Davis County; Utah","1571","377",
"1500000US490111261053","Block Group 3; Census Tract 1261.05; Davis County; Utah","811","279",
"1500000US490111261054","Block Group 4; Census Tract 1261.05; Davis County; Utah","1204","316",
"1500000US490111261061","Block Group 1; Census Tract 1261.06; Davis County; Utah","2802","689",
"1500000US490111261062","Block Group 2; Census Tract 1261.06; Davis County; Utah","1742","516",
"1500000US490111261071","Block Group 1; Census Tract 1261.07; Davis County; Utah","1366","430",
"1500000US490111261072","Block Group 2; Census Tract 1261.07; Davis County; Utah","2322","440",
"1500000US490111261081","Block Group 1; Census Tract 1261.08; Davis County; Utah","2787","566",
"1500000US490111261082","Block Group 2; Census Tract 1261.08; Davis County; Utah","3747","895",
"1500000US490111262031","Block Group 1; Census Tract 1262.03; Davis County; Utah","1976","454",
"1500000US490111262032","Block Group 2; Census Tract 1262.03; Davis County; Utah","2352","539",
"1500000US490111262041","Block Group 1; Census Tract 1262.04; Davis County; Utah","1756","373",
"1500000US490111262042","Block Group 2; Census Tract 1262.04; Davis County; Utah","1243","442",
"1500000US490111262043","Block Group 3; Census Tract 1262.04; Davis County; Utah","1825","365",
"1500000US490111262051","Block Group 1; Census Tract 1262.05; Davis County; Utah","4501","643",
"1500000US490111262052","Block Group 2; Census Tract 1262.05; Davis County; Utah","1987","687",
"1500000US490111262061","Block Group 1; Census Tract 1262.06; Davis County; Utah","3495","627",
"1500000US490111262062","Block Group 2; Census Tract 1262.06; Davis County; Utah","4387","893",
"1500000US490111263031","Block Group 1; Census Tract 1263.03; Davis County; Utah","2138","505",
"1500000US490111263032","Block Group 2; Census Tract 1263.03; Davis County; Utah","1489","466",
"1500000US490111263033","Block Group 3; Census Tract 1263.03; Davis County; Utah","1299","311",
"1500000US490111263041","Block Group 1; Census Tract 1263.04; Davis County; Utah","2961","550",
"1500000US490111263042","Block Group 2; Census Tract 1263.04; Davis County; Utah","2239","467",
"1500000US490111263043","Block Group 3; Census Tract 1263.04; Davis County; Utah","2352","438",
"1500000US490111263051","Block Group 1; Census Tract 1263.05; Davis County; Utah","2704","346",
"1500000US490111263061","Block Group 1; Census Tract 1263.06; Davis County; Utah","2346","467",
"1500000US490111263062","Block Group 2; Census Tract 1263.06; Davis County; Utah","1887","469",
"1500000US490111263063","Block Group 3; Census Tract 1263.06; Davis County; Utah","2393","466",
"1500000US490111264021","Block Group 1; Census Tract 1264.02; Davis County; Utah","1875","495",
"1500000US490111264022","Block Group 2; Census Tract 1264.02; Davis County; Utah","1694","304",
"1500000US490111264041","Block Group 1; Census Tract 1264.04; Davis County; Utah","1955","543",
"1500000US490111264042","Block Group 2; Census Tract 1264.04; Davis County; Utah","1572","448",
"1500000US490111264043","Block Group 3; Census Tract 1264.04; Davis County; Utah","2845","695",
"1500000US490111264044","Block Group 4; Census Tract 1264.04; Davis County; Utah","2026","521",
"1500000US490111264051","Block Group 1; Census Tract 1264.05; Davis County; Utah","2109","392",
"1500000US490111264052","Block Group 2; Census Tract 1264.05; Davis County; Utah","1662","282",
"1500000US490111264061","Block Group 1; Census Tract 1264.06; Davis County; Utah","1916","515",
"1500000US490111264062","Block Group 2; Census Tract 1264.06; Davis County; Utah","2416","384",
"1500000US490111265001","Block Group 1; Census Tract 1265; Davis County; Utah","1048","384",
"1500000US490111265002","Block Group 2; Census Tract 1265; Davis County; Utah","767","305",
"1500000US490111265003","Block Group 3; Census Tract 1265; Davis County; Utah","1080","446",
"1500000US490111265004","Block Group 4; Census Tract 1265; Davis County; Utah","1302","344",
"1500000US490111265005","Block Group 5; Census Tract 1265; Davis County; Utah","1845","437",
"1500000US490111266001","Block Group 1; Census Tract 1266; Davis County; Utah","1914","513",
"1500000US490111266002","Block Group 2; Census Tract 1266; Davis County; Utah","1755","536",
"1500000US490111266003","Block Group 3; Census Tract 1266; Davis County; Utah","1769","518",
"1500000US490111267001","Block Group 1; Census Tract 1267; Davis County; Utah","1368","337",
"1500000US490111267002","Block Group 2; Census Tract 1267; Davis County; Utah","1191","373",
"1500000US490111267003","Block Group 3; Census Tract 1267; Davis County; Utah","841","264",
"1500000US490111267004","Block Group 4; Census Tract 1267; Davis County; Utah","1012","615",
"1500000US490111268011","Block Group 1; Census Tract 1268.01; Davis County; Utah","1371","418",
"1500000US490111268012","Block Group 2; Census Tract 1268.01; Davis County; Utah","758","175",
"1500000US490111268013","Block Group 3; Census Tract 1268.01; Davis County; Utah","1008","254",
"1500000US490111268021","Block Group 1; Census Tract 1268.02; Davis County; Utah","1547","300",
"1500000US490111268022","Block Group 2; Census Tract 1268.02; Davis County; Utah","810","217",
"1500000US490111268023","Block Group 3; Census Tract 1268.02; Davis County; Utah","2654","628",
"1500000US490111269011","Block Group 1; Census Tract 1269.01; Davis County; Utah","1193","420",
"1500000US490111269012","Block Group 2; Census Tract 1269.01; Davis County; Utah","575","292",
"1500000US490111269013","Block Group 3; Census Tract 1269.01; Davis County; Utah","1001","384",
"1500000US490111269014","Block Group 4; Census Tract 1269.01; Davis County; Utah","788","345",
"1500000US490111269015","Block Group 5; Census Tract 1269.01; Davis County; Utah","829","311",
"1500000US490111269016","Block Group 6; Census Tract 1269.01; Davis County; Utah","891","367",
"1500000US490111269021","Block Group 1; Census Tract 1269.02; Davis County; Utah","1545","584",
"1500000US490111269022","Block Group 2; Census Tract 1269.02; Davis County; Utah","900","403",
"1500000US490111269023","Block Group 3; Census Tract 1269.02; Davis County; Utah","1827","607",
"1500000US490111269024","Block Group 4; Census Tract 1269.02; Davis County; Utah","2172","500",
"1500000US490111269025","Block Group 5; Census Tract 1269.02; Davis County; Utah","936","227",
"1500000US490111270021","Block Group 1; Census Tract 1270.02; Davis County; Utah","1469","666",
"1500000US490111270022","Block Group 2; Census Tract 1270.02; Davis County; Utah","2770","839",
"1500000US490111270023","Block Group 3; Census Tract 1270.02; Davis County; Utah","3032","858",
"1500000US490111270024","Block Group 4; Census Tract 1270.02; Davis County; Utah","703","340",
"1500000US490111270031","Block Group 1; Census Tract 1270.03; Davis County; Utah","2896","493",
"1500000US490111270032","Block Group 2; Census Tract 1270.03; Davis County; Utah","4549","986",
