"GEO_ID","NAME","B01003_001E","B01003_001M",
"1500000US490111261011","Block Group 1, Census Tract 1261.01, Davis County, Utah","2036","460",
"1500000US490111261012","Block Group 2, Census Tract 1261.01, Davis County, Utah","1353","410",
"1500000US490111261013","Block Group 3, Census Tract 1261.01, Davis County, Utah","1736","364",
"1500000US490111261014","Block Group 4, Census Tract 1261.01, Davis County, Utah","1242","308",
"1500000US490111261041","Block Group 1, Census Tract 1261.04, Davis County, Utah","3866","565",
"1500000US490111261042","Block Group 2, Census Tract 1261.04, Davis County, Utah","4718","606",
"1500000US490111261043","Block Group 3, Census Tract 1261.04, Davis County, Utah","4696","752",
"1500000US490111261051","Block Group 1, Census Tract 1261.05, Davis County, Utah","2507","362",
"1500000US490111261052","Block Group 2, Census Tract 1261.05, Davis County, Utah","1507","259",
"1500000US490111261053","Block Group 3, Census Tract 1261.05, Davis County, Utah","1612","235",
"1500000US490111261054","Block Group 4, Census Tract 1261.05, Davis County, Utah","1600","262",
"1500000US490111262021","Block Group 1, Census Tract 1262.02, Davis County, Utah","10142","651",
"1500000US490111262022","Block Group 2, Census Tract 1262.02, Davis County, Utah","1555","453",
"1500000US490111262031","Block Group 1, Census Tract 1262.03, Davis County, Utah","2582","317",
"1500000US490111262032","Block Group 2, Census Tract 1262.03, Davis County, Utah","1839","291",
"1500000US490111262041","Block Group 1, Census Tract 1262.04, Davis County, Utah","1920","283",
"1500000US490111262042","Block Group 2, Census Tract 1262.04, Davis County, Utah","810","199",
"1500000US490111262043","Block Group 3, Census Tract 1262.04, Davis County, Utah","1843","299",
"1500000US490111263031","Block Group 1, Census Tract 1263.03, Davis County, Utah","2875","319",
"1500000US490111263032","Block Group 2, Census Tract 1263.03, Davis County, Utah","1452","250",
"1500000US490111263041","Block Group 1, Census Tract 1263.04, Davis County, Utah","2163","317",
"1500000US490111263042","Block Group 2, Census Tract 1263.04, Davis County, Utah","2431","290",
"1500000US490111263043","Block Group 3, Census Tract 1263.04, Davis County, Utah","1790","239",
"1500000US490111263051","Block Group 1, Census Tract 1263.05, Davis County, Utah","2459","181",
"1500000US490111263061","Block Group 1, Census Tract 1263.06, Davis County, Utah","3264","466",
"1500000US490111263062","Block Group 2, Census Tract 1263.06, Davis County, Utah","2123","370",
"1500000US490111263063","Block Group 3, Census Tract 1263.06, Davis County, Utah","2112","385",
"1500000US490111264021","Block Group 1, Census Tract 1264.02, Davis County, Utah","1537","297",
"1500000US490111264022","Block Group 2, Census Tract 1264.02, Davis County, Utah","1850","292",
"1500000US490111264041","Block Group 1, Census Tract 1264.04, Davis County, Utah","5197","392",
"1500000US490111264042","Block Group 2, Census Tract 1264.04, Davis County, Utah","1607","385",
"1500000US490111264051","Block Group 1, Census Tract 1264.05, Davis County, Utah","1788","329",
"1500000US490111264052","Block Group 2, Census Tract 1264.05, Davis County, Utah","2142","253",
"1500000US490111264061","Block Group 1, Census Tract 1264.06, Davis County, Utah","2020","368",
"1500000US490111264062","Block Group 2, Census Tract 1264.06, Davis County, Utah","2445","368",
"1500000US490111265001","Block Group 1, Census Tract 1265, Davis County, Utah","1054","238",
"1500000US490111265002","Block Group 2, Census Tract 1265, Davis County, Utah","1041","193",
"1500000US490111265003","Block Group 3, Census Tract 1265, Davis County, Utah","838","264",
"1500000US490111265004","Block Group 4, Census Tract 1265, Davis County, Utah","1641","388",
"1500000US490111265005","Block Group 5, Census Tract 1265, Davis County, Utah","1636","254",
"1500000US490111266001","Block Group 1, Census Tract 1266, Davis County, Utah","1874","281",
"1500000US490111266002","Block Group 2, Census Tract 1266, Davis County, Utah","2200","400",
"1500000US490111266003","Block Group 3, Census Tract 1266, Davis County, Utah","1137","219",
"1500000US490111267001","Block Group 1, Census Tract 1267, Davis County, Utah","1669","330",
"1500000US490111267002","Block Group 2, Census Tract 1267, Davis County, Utah","891","276",
"1500000US490111267003","Block Group 3, Census Tract 1267, Davis County, Utah","889","188",
"1500000US490111267004","Block Group 4, Census Tract 1267, Davis County, Utah","725","234",
"1500000US490111268011","Block Group 1, Census Tract 1268.01, Davis County, Utah","1130","240",
"1500000US490111268012","Block Group 2, Census Tract 1268.01, Davis County, Utah","1131","254",
"1500000US490111268013","Block Group 3, Census Tract 1268.01, Davis County, Utah","1066","206",
"1500000US490111268021","Block Group 1, Census Tract 1268.02, Davis County, Utah","1635","231",
"1500000US490111268022","Block Group 2, Census Tract 1268.02, Davis County, Utah","1032","269",
"1500000US490111268023","Block Group 3, Census Tract 1268.02, Davis County, Utah","1768","249",
"1500000US490111269011","Block Group 1, Census Tract 1269.01, Davis County, Utah","838","264",
"1500000US490111269012","Block Group 2, Census Tract 1269.01, Davis County, Utah","1161","415",
"1500000US490111269013","Block Group 3, Census Tract 1269.01, Davis County, Utah","866","277",
"1500000US490111269014","Block Group 4, Census Tract 1269.01, Davis County, Utah","1452","448",
"1500000US490111269015","Block Group 5, Census Tract 1269.01, Davis County, Utah","1623","557",
"1500000US490111269016","Block Group 6, Census Tract 1269.01, Davis County, Utah","480","194",
"1500000US490111269021","Block Group 1, Census Tract 1269.02, Davis County, Utah","1443","431",
"1500000US490111269022","Block Group 2, Census Tract 1269.02, Davis County, Utah","1011","326",
"1500000US490111269023","Block Group 3, Census Tract 1269.02, Davis County, Utah","2880","495",
"1500000US490111269024","Block Group 4, Census Tract 1269.02, Davis County, Utah","933","232",
"1500000US490111270021","Block Group 1, Census Tract 1270.02, Davis County, Utah","6862","657",
"1500000US490111270022","Block Group 2, Census Tract 1270.02, Davis County, Utah","973","655",
"1500000US490111270031","Block Group 1, Census Tract 1270.03, Davis County, Utah","2564","381",
"1500000US490111270032","Block Group 2, Census Tract 1270.03, Davis County, Utah","4731","485",
"1500000US490111270041","Block Group 1, Census Tract 1270.04, Davis County, Utah","3839","468",
"1500000US490111270042","Block Group 2, Census Tract 1270.04, Davis County, Utah","2370","444",
"1500000US490111270043","Block Group 3, Census Tract 1270.04, Davis County, Utah","783","220",
"1500000US490111270044","Block Group 4, Census Tract 1270.04, Davis County, Utah","960","330",
"1500000US490111271001","Block Group 1, Census Tract 1271, Davis County, Utah","1252","379",
"1500000US490111271002","Block Group 2, Census Tract 1271, Davis County, Utah","1580","309",
"1500000US490111271003","Block Group 3, Census Tract 1271, Davis County, Utah","1272","357",
"1500000US490111271004","Block Group 4, Census Tract 1271, Davis County, Utah","1741","455",
"1500000US490111271005","Block Group 5, Census Tract 1271, Davis County, Utah","1570","321",
"1500000US490139403001","Block Group 1, Census Tract 9403, Duchesne County, Utah","1907","223",
"1500000US490139403002","Block Group 2, Census Tract 9403, Duchesne County, Utah","1304","160",
"1500000US490139403003","Block Group 3, Census Tract 9403, Duchesne County, Utah","1354","174",
"1500000US490139405001","Block Group 1, Census Tract 9405, Duchesne County, Utah","2485","234",
"1500000US490139405002","Block Group 2, Census Tract 9405, Duchesne County, Utah","1697","213",
"1500000US490139405003","Block Group 3, Census Tract 9405, Duchesne County, Utah","1615","162",
"1500000US490139405004","Block Group 4, Census Tract 9405, Duchesne County, Utah","2572","204",
"1500000US490139406001","Block Group 1, Census Tract 9406, Duchesne County, Utah","998","145",
"1500000US490139406002","Block Group 2, Census Tract 9406, Duchesne County, Utah","2219","207",
"1500000US490139406003","Block Group 3, Census Tract 9406, Duchesne County, Utah","1791","178",
"1500000US490139406004","Block Group 4, Census Tract 9406, Duchesne County, Utah","1167","183",
"1500000US490139406005","Block Group 5, Census Tract 9406, Duchesne County, Utah","969","120",
"1500000US490159762001","Block Group 1, Census Tract 9762, Emery County, Utah","978","240",
"1500000US490159762002","Block Group 2, Census Tract 9762, Emery County, Utah","916","208",
"1500000US490159762003","Block Group 3, Census Tract 9762, Emery County, Utah","1100","241",
"1500000US490159762004","Block Group 4, Census Tract 9762, Emery County, Utah","982","194",
"1500000US490159763001","Block Group 1, Census Tract 9763, Emery County, Utah","1699","311",
"1500000US490159763002","Block Group 2, Census Tract 9763, Emery County, Utah","1674","292",
"1500000US490159765001","Block Group 1, Census Tract 9765, Emery County, Utah","1037","190",
"1500000US490159765002","Block Group 2, Census Tract 9765, Emery County, Utah","965","188",
"1500000US490159765003","Block Group 3, Census Tract 9765, Emery County, Utah","1219","182",
"1500000US490170003001","Block Group 1, Census Tract 3, Garfield County, Utah","1109","175",
"1500000US490170003002","Block Group 2, Census Tract 3, Garfield County, Utah","1308","254",
"1500000US490170004001","Block Group 1, Census Tract 4, Garfield County, Utah","1124","206",
"1500000US490170004002","Block Group 2, Census Tract 4, Garfield County, Utah","1479","215",
"1500000US490190002001","Block Group 1, Census Tract 2, Grand County, Utah","799","285",
"1500000US490190002002","Block Group 2, Census Tract 2, Grand County, Utah","1610","417",
"1500000US490190002003","Block Group 3, Census Tract 2, Grand County, Utah","1042","294",
"1500000US490190002004","Block Group 4, Census Tract 2, Grand County, Utah","826","248",
"1500000US490190003001","Block Group 1, Census Tract 3, Grand County, Utah","1895","485",
"1500000US490190003002","Block Group 2, Census Tract 3, Grand County, Utah","1528","417",
"1500000US490190003003","Block Group 3, Census Tract 3, Grand County, Utah","1728","357",
"1500000US490211101001","Block Group 1, Census Tract 1101, Iron County, Utah","607","130",
"1500000US490211101002","Block Group 2, Census Tract 1101, Iron County, Utah","1737","320",
"1500000US490211101003","Block Group 3, Census Tract 1101, Iron County, Utah","1434","267",
"1500000US490211101004","Block Group 4, Census Tract 1101, Iron County, Utah","268","144",
