"GEO_ID","NAME","B01003_001E","B01003_001M",
"1500000US490111254122","Block Group 2, Census Tract 1254.12, Davis County, Utah","1321","355",
"1500000US490111254131","Block Group 1, Census Tract 1254.13, Davis County, Utah","2549","473",
"1500000US490111254132","Block Group 2, Census Tract 1254.13, Davis County, Utah","3413","828",
"1500000US490111254141","Block Group 1, Census Tract 1254.14, Davis County, Utah","2395","389",
"1500000US490111254142","Block Group 2, Census Tract 1254.14, Davis County, Utah","1228","273",
"1500000US490111254143","Block Group 3, Census Tract 1254.14, Davis County, Utah","1106","350",
"1500000US490111254151","Block Group 1, Census Tract 1254.15, Davis County, Utah","3078","574",
"1500000US490111254152","Block Group 2, Census Tract 1254.15, Davis County, Utah","3039","829",
"1500000US490111255011","Block Group 1, Census Tract 1255.01, Davis County, Utah","3241","789",
"1500000US490111255012","Block Group 2, Census Tract 1255.01, Davis County, Utah","1672","341",
"1500000US490111255013","Block Group 3, Census Tract 1255.01, Davis County, Utah","1295","387",
"1500000US490111255021","Block Group 1, Census Tract 1255.02, Davis County, Utah","1926","649",
"1500000US490111255022","Block Group 2, Census Tract 1255.02, Davis County, Utah","1587","354",
"1500000US490111255023","Block Group 3, Census Tract 1255.02, Davis County, Utah","2127","454",
"1500000US490111255031","Block Group 1, Census Tract 1255.03, Davis County, Utah","2339","382",
"1500000US490111255032","Block Group 2, Census Tract 1255.03, Davis County, Utah","3575","973",
"1500000US490111256001","Block Group 1, Census Tract 1256, Davis County, Utah","309","133",
"1500000US490111257011","Block Group 1, Census Tract 1257.01, Davis County, Utah","1469","295",
"1500000US490111257012","Block Group 2, Census Tract 1257.01, Davis County, Utah","1485","418",
"1500000US490111257013","Block Group 3, Census Tract 1257.01, Davis County, Utah","1546","343",
"1500000US490111257021","Block Group 1, Census Tract 1257.02, Davis County, Utah","979","287",
"1500000US490111257022","Block Group 2, Census Tract 1257.02, Davis County, Utah","1685","545",
"1500000US490111257023","Block Group 3, Census Tract 1257.02, Davis County, Utah","1404","533",
"1500000US490111258011","Block Group 1, Census Tract 1258.01, Davis County, Utah","1061","395",
"1500000US490111258012","Block Group 2, Census Tract 1258.01, Davis County, Utah","1074","344",
"1500000US490111258013","Block Group 3, Census Tract 1258.01, Davis County, Utah","2657","958",
"1500000US490111258014","Block Group 4, Census Tract 1258.01, Davis County, Utah","1566","445",
"1500000US490111258015","Block Group 5, Census Tract 1258.01, Davis County, Utah","1087","341",
"1500000US490111258041","Block Group 1, Census Tract 1258.04, Davis County, Utah","2133","434",
"1500000US490111258042","Block Group 2, Census Tract 1258.04, Davis County, Utah","918","314",
"1500000US490111258043","Block Group 3, Census Tract 1258.04, Davis County, Utah","2212","428",
"1500000US490111258044","Block Group 4, Census Tract 1258.04, Davis County, Utah","1376","457",
"1500000US490111258051","Block Group 1, Census Tract 1258.05, Davis County, Utah","1043","342",
"1500000US490111258052","Block Group 2, Census Tract 1258.05, Davis County, Utah","2511","562",
"1500000US490111258053","Block Group 3, Census Tract 1258.05, Davis County, Utah","1059","409",
"1500000US490111258054","Block Group 4, Census Tract 1258.05, Davis County, Utah","1496","499",
"1500000US490111258071","Block Group 1, Census Tract 1258.07, Davis County, Utah","2090","458",
"1500000US490111258072","Block Group 2, Census Tract 1258.07, Davis County, Utah","1528","500",
"1500000US490111258091","Block Group 1, Census Tract 1258.09, Davis County, Utah","1575","653",
"1500000US490111258092","Block Group 2, Census Tract 1258.09, Davis County, Utah","1138","394",
"1500000US490111258093","Block Group 3, Census Tract 1258.09, Davis County, Utah","1654","311",
"1500000US490111258101","Block Group 1, Census Tract 1258.10, Davis County, Utah","1093","303",
"1500000US490111258102","Block Group 2, Census Tract 1258.10, Davis County, Utah","1630","386",
"1500000US490111259051","Block Group 1, Census Tract 1259.05, Davis County, Utah","2168","969",
"1500000US490111259052","Block Group 2, Census Tract 1259.05, Davis County, Utah","1462","487",
"1500000US490111259053","Block Group 3, Census Tract 1259.05, Davis County, Utah","1168","407",
"1500000US490111259054","Block Group 4, Census Tract 1259.05, Davis County, Utah","2072","621",
"1500000US490111259061","Block Group 1, Census Tract 1259.06, Davis County, Utah","2939","607",
"1500000US490111259062","Block Group 2, Census Tract 1259.06, Davis County, Utah","1126","396",
"1500000US490111259063","Block Group 3, Census Tract 1259.06, Davis County, Utah","831","246",
"1500000US490111259064","Block Group 4, Census Tract 1259.06, Davis County, Utah","2064","575",
"1500000US490111259071","Block Group 1, Census Tract 1259.07, Davis County, Utah","2184","269",
"1500000US490111259081","Block Group 1, Census Tract 1259.08, Davis County, Utah","1960","392",
"1500000US490111259082","Block Group 2, Census Tract 1259.08, Davis County, Utah","1437","317",
"1500000US490111259083","Block Group 3, Census Tract 1259.08, Davis County, Utah","1443","366",
"1500000US490111260011","Block Group 1, Census Tract 1260.01, Davis County, Utah","1404","341",
"1500000US490111260012","Block Group 2, Census Tract 1260.01, Davis County, Utah","1697","358",
"1500000US490111260013","Block Group 3, Census Tract 1260.01, Davis County, Utah","516","201",
"1500000US490111260014","Block Group 4, Census Tract 1260.01, Davis County, Utah","1750","484",
"1500000US490111260021","Block Group 1, Census Tract 1260.02, Davis County, Utah","2222","675",
"1500000US490111260022","Block Group 2, Census Tract 1260.02, Davis County, Utah","1957","448",
"1500000US490111260023","Block Group 3, Census Tract 1260.02, Davis County, Utah","3608","545",
"1500000US490111261011","Block Group 1, Census Tract 1261.01, Davis County, Utah","2631","630",
"1500000US490111261012","Block Group 2, Census Tract 1261.01, Davis County, Utah","1838","567",
"1500000US490111261013","Block Group 3, Census Tract 1261.01, Davis County, Utah","2417","1158",
"1500000US490111261014","Block Group 4, Census Tract 1261.01, Davis County, Utah","926","315",
"1500000US490111261051","Block Group 1, Census Tract 1261.05, Davis County, Utah","2540","415",
"1500000US490111261052","Block Group 2, Census Tract 1261.05, Davis County, Utah","1206","337",
"1500000US490111261053","Block Group 3, Census Tract 1261.05, Davis County, Utah","1055","243",
"1500000US490111261054","Block Group 4, Census Tract 1261.05, Davis County, Utah","1195","310",
"1500000US490111261061","Block Group 1, Census Tract 1261.06, Davis County, Utah","2661","644",
"1500000US490111261062","Block Group 2, Census Tract 1261.06, Davis County, Utah","1635","529",
"1500000US490111261071","Block Group 1, Census Tract 1261.07, Davis County, Utah","1503","355",
"1500000US490111261072","Block Group 2, Census Tract 1261.07, Davis County, Utah","2080","347",
"1500000US490111261081","Block Group 1, Census Tract 1261.08, Davis County, Utah","2738","571",
"1500000US490111261082","Block Group 2, Census Tract 1261.08, Davis County, Utah","3579","861",
"1500000US490111262031","Block Group 1, Census Tract 1262.03, Davis County, Utah","2112","380",
"1500000US490111262032","Block Group 2, Census Tract 1262.03, Davis County, Utah","2165","424",
"1500000US490111262041","Block Group 1, Census Tract 1262.04, Davis County, Utah","1546","311",
"1500000US490111262042","Block Group 2, Census Tract 1262.04, Davis County, Utah","979","241",
"1500000US490111262043","Block Group 3, Census Tract 1262.04, Davis County, Utah","1946","359",
"1500000US490111262051","Block Group 1, Census Tract 1262.05, Davis County, Utah","4609","748",
"1500000US490111262052","Block Group 2, Census Tract 1262.05, Davis County, Utah","1943","654",
"1500000US490111262061","Block Group 1, Census Tract 1262.06, Davis County, Utah","3938","508",
"1500000US490111262062","Block Group 2, Census Tract 1262.06, Davis County, Utah","3986","852",
"1500000US490111263031","Block Group 1, Census Tract 1263.03, Davis County, Utah","1939","463",
"1500000US490111263032","Block Group 2, Census Tract 1263.03, Davis County, Utah","1670","421",
"1500000US490111263033","Block Group 3, Census Tract 1263.03, Davis County, Utah","1357","246",
"1500000US490111263041","Block Group 1, Census Tract 1263.04, Davis County, Utah","2741","573",
"1500000US490111263042","Block Group 2, Census Tract 1263.04, Davis County, Utah","1879","416",
"1500000US490111263043","Block Group 3, Census Tract 1263.04, Davis County, Utah","2647","463",
"1500000US490111263051","Block Group 1, Census Tract 1263.05, Davis County, Utah","2924","377",
"1500000US490111263061","Block Group 1, Census Tract 1263.06, Davis County, Utah","3187","556",
"1500000US490111263062","Block Group 2, Census Tract 1263.06, Davis County, Utah","1630","390",
"1500000US490111263063","Block Group 3, Census Tract 1263.06, Davis County, Utah","2397","423",
"1500000US490111264021","Block Group 1, Census Tract 1264.02, Davis County, Utah","1812","478",
"1500000US490111264022","Block Group 2, Census Tract 1264.02, Davis County, Utah","1641","277",
"1500000US490111264041","Block Group 1, Census Tract 1264.04, Davis County, Utah","2144","428",
"1500000US490111264042","Block Group 2, Census Tract 1264.04, Davis County, Utah","1260","363",
"1500000US490111264043","Block Group 3, Census Tract 1264.04, Davis County, Utah","2405","575",
"1500000US490111264044","Block Group 4, Census Tract 1264.04, Davis County, Utah","1980","415",
"1500000US490111264051","Block Group 1, Census Tract 1264.05, Davis County, Utah","1853","372",
"1500000US490111264052","Block Group 2, Census Tract 1264.05, Davis County, Utah","1677","310",
"1500000US490111264061","Block Group 1, Census Tract 1264.06, Davis County, Utah","1940","454",
"1500000US490111264062","Block Group 2, Census Tract 1264.06, Davis County, Utah","2193","330",
"1500000US490111265001","Block Group 1, Census Tract 1265, Davis County, Utah","838","300",
"1500000US490111265002","Block Group 2, Census Tract 1265, Davis County, Utah","900","289",
"1500000US490111265003","Block Group 3, Census Tract 1265, Davis County, Utah","1011","289",
"1500000US490111265004","Block Group 4, Census Tract 1265, Davis County, Utah","1356","364",
"1500000US490111265005","Block Group 5, Census Tract 1265, Davis County, Utah","1814","380",
"1500000US490111266001","Block Group 1, Census Tract 1266, Davis County, Utah","1886","479",
"1500000US490111266002","Block Group 2, Census Tract 1266, Davis County, Utah","1428","201",
"1500000US490111266003","Block Group 3, Census Tract 1266, Davis County, Utah","1743","477",
"1500000US490111267001","Block Group 1, Census Tract 1267, Davis County, Utah","1401","325",
"1500000US490111267002","Block Group 2, Census Tract 1267, Davis County, Utah","927","262",
"1500000US490111267003","Block Group 3, Census Tract 1267, Davis County, Utah","983","271",
"1500000US490111267004","Block Group 4, Census Tract 1267, Davis County, Utah","1140","514",
"1500000US490111268011","Block Group 1, Census Tract 1268.01, Davis County, Utah","1267","399",
"1500000US490111268012","Block Group 2, Census Tract 1268.01, Davis County, Utah","778","188",
"1500000US490111268013","Block Group 3, Census Tract 1268.01, Davis County, Utah","1117","211",
"1500000US490111268021","Block Group 1, Census Tract 1268.02, Davis County, Utah","1485","236",
"1500000US490111268022","Block Group 2, Census Tract 1268.02, Davis County, Utah","891","229",
"1500000US490111268023","Block Group 3, Census Tract 1268.02, Davis County, Utah","2278","566",
"1500000US490111269011","Block Group 1, Census Tract 1269.01, Davis County, Utah","869","292",
"1500000US490111269012","Block Group 2, Census Tract 1269.01, Davis County, Utah","867","312",
"1500000US490111269013","Block Group 3, Census Tract 1269.01, Davis County, Utah","1220","372",
"1500000US490111269014","Block Group 4, Census Tract 1269.01, Davis County, Utah","818","249",
"1500000US490111269015","Block Group 5, Census Tract 1269.01, Davis County, Utah","1021","356",
"1500000US490111269016","Block Group 6, Census Tract 1269.01, Davis County, Utah","1046","449",
"1500000US490111269021","Block Group 1, Census Tract 1269.02, Davis County, Utah","1559","557",
"1500000US490111269022","Block Group 2, Census Tract 1269.02, Davis County, Utah","1212","471",
"1500000US490111269023","Block Group 3, Census Tract 1269.02, Davis County, Utah","1117","434",
"1500000US490111269024","Block Group 4, Census Tract 1269.02, Davis County, Utah","2353","515",
"1500000US490111269025","Block Group 5, Census Tract 1269.02, Davis County, Utah","1050","235",
"1500000US490111270021","Block Group 1, Census Tract 1270.02, Davis County, Utah","939","465",
"1500000US490111270022","Block Group 2, Census Tract 1270.02, Davis County, Utah","3483","717",
"1500000US490111270023","Block Group 3, Census Tract 1270.02, Davis County, Utah","2676","665",
"1500000US490111270024","Block Group 4, Census Tract 1270.02, Davis County, Utah","1281","486",
"1500000US490111270031","Block Group 1, Census Tract 1270.03, Davis County, Utah","2897","482",
"1500000US490111270032","Block Group 2, Census Tract 1270.03, Davis County, Utah","3502","961",
"1500000US490111270033","Block Group 3, Census Tract 1270.03, Davis County, Utah","1495","356",
"1500000US490111270051","Block Group 1, Census Tract 1270.05, Davis County, Utah","1436","422",
