"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US49","Utah","3331187","*****",
"1500000US490039608012","Block Group 2; Census Tract 9608.01; Box Elder County; Utah","1793","283",
"1500000US490039608013","Block Group 3; Census Tract 9608.01; Box Elder County; Utah","1780","298",
"1500000US490039608021","Block Group 1; Census Tract 9608.02; Box Elder County; Utah","2351","350",
"1500000US490039608022","Block Group 2; Census Tract 9608.02; Box Elder County; Utah","1596","409",
"1500000US490039608023","Block Group 3; Census Tract 9608.02; Box Elder County; Utah","1651","324",
"1500000US490050001011","Block Group 1; Census Tract 1.01; Cache County; Utah","1769","198",
"1500000US490050001012","Block Group 2; Census Tract 1.01; Cache County; Utah","1865","328",
"1500000US490050001013","Block Group 3; Census Tract 1.01; Cache County; Utah","1680","327",
"1500000US490050001021","Block Group 1; Census Tract 1.02; Cache County; Utah","941","136",
"1500000US490050001022","Block Group 2; Census Tract 1.02; Cache County; Utah","612","97",
"1500000US490050002011","Block Group 1; Census Tract 2.01; Cache County; Utah","2363","384",
"1500000US490050002012","Block Group 2; Census Tract 2.01; Cache County; Utah","2458","621",
"1500000US490050002021","Block Group 1; Census Tract 2.02; Cache County; Utah","819","288",
"1500000US490050002022","Block Group 2; Census Tract 2.02; Cache County; Utah","4546","739",
"1500000US490050002023","Block Group 3; Census Tract 2.02; Cache County; Utah","2526","512",
"1500000US490050002024","Block Group 4; Census Tract 2.02; Cache County; Utah","2011","529",
"1500000US490050003011","Block Group 1; Census Tract 3.01; Cache County; Utah","1120","211",
"1500000US490050003012","Block Group 2; Census Tract 3.01; Cache County; Utah","1275","190",
"1500000US490050003021","Block Group 1; Census Tract 3.02; Cache County; Utah","2454","546",
"1500000US490050003022","Block Group 2; Census Tract 3.02; Cache County; Utah","971","340",
"1500000US490050003023","Block Group 3; Census Tract 3.02; Cache County; Utah","3075","756",
"1500000US490050004011","Block Group 1; Census Tract 4.01; Cache County; Utah","1124","276",
"1500000US490050004012","Block Group 2; Census Tract 4.01; Cache County; Utah","2236","364",
"1500000US490050004013","Block Group 3; Census Tract 4.01; Cache County; Utah","2045","404",
"1500000US490050004021","Block Group 1; Census Tract 4.02; Cache County; Utah","3240","513",
"1500000US490050004022","Block Group 2; Census Tract 4.02; Cache County; Utah","1265","334",
"1500000US490050004031","Block Group 1; Census Tract 4.03; Cache County; Utah","2134","449",
"1500000US490050004032","Block Group 2; Census Tract 4.03; Cache County; Utah","1393","323",
"1500000US490050004033","Block Group 3; Census Tract 4.03; Cache County; Utah","1365","323",
"1500000US490050004034","Block Group 4; Census Tract 4.03; Cache County; Utah","1473","316",
"1500000US490050005011","Block Group 1; Census Tract 5.01; Cache County; Utah","1030","398",
"1500000US490050005012","Block Group 2; Census Tract 5.01; Cache County; Utah","1203","413",
"1500000US490050005013","Block Group 3; Census Tract 5.01; Cache County; Utah","1696","516",
"1500000US490050005014","Block Group 4; Census Tract 5.01; Cache County; Utah","1213","544",
"1500000US490050005021","Block Group 1; Census Tract 5.02; Cache County; Utah","5015","976",
"1500000US490050005022","Block Group 2; Census Tract 5.02; Cache County; Utah","2420","598",
"1500000US490050006011","Block Group 1; Census Tract 6.01; Cache County; Utah","1096","338",
"1500000US490050006012","Block Group 2; Census Tract 6.01; Cache County; Utah","741","355",
"1500000US490050006013","Block Group 3; Census Tract 6.01; Cache County; Utah","627","249",
"1500000US490050006014","Block Group 4; Census Tract 6.01; Cache County; Utah","1071","420",
"1500000US490050006021","Block Group 1; Census Tract 6.02; Cache County; Utah","968","423",
"1500000US490050006022","Block Group 2; Census Tract 6.02; Cache County; Utah","1830","451",
"1500000US490050006023","Block Group 3; Census Tract 6.02; Cache County; Utah","1168","568",
"1500000US490050007011","Block Group 1; Census Tract 7.01; Cache County; Utah","1950","343",
"1500000US490050007012","Block Group 2; Census Tract 7.01; Cache County; Utah","2128","331",
"1500000US490050007013","Block Group 3; Census Tract 7.01; Cache County; Utah","989","504",
"1500000US490050007021","Block Group 1; Census Tract 7.02; Cache County; Utah","2156","203",
"1500000US490050007022","Block Group 2; Census Tract 7.02; Cache County; Utah","1257","294",
"1500000US490050008001","Block Group 1; Census Tract 8; Cache County; Utah","1847","585",
"1500000US490050008002","Block Group 2; Census Tract 8; Cache County; Utah","934","438",
"1500000US490050008003","Block Group 3; Census Tract 8; Cache County; Utah","1077","519",
"1500000US490050008004","Block Group 4; Census Tract 8; Cache County; Utah","1372","476",
"1500000US490050009001","Block Group 1; Census Tract 9; Cache County; Utah","2342","554",
"1500000US490050009002","Block Group 2; Census Tract 9; Cache County; Utah","715","301",
"1500000US490050009003","Block Group 3; Census Tract 9; Cache County; Utah","481","198",
"1500000US490050010011","Block Group 1; Census Tract 10.01; Cache County; Utah","1792","387",
"1500000US490050010012","Block Group 2; Census Tract 10.01; Cache County; Utah","1193","333",
"1500000US490050010021","Block Group 1; Census Tract 10.02; Cache County; Utah","770","260",
"1500000US490050010022","Block Group 2; Census Tract 10.02; Cache County; Utah","1148","376",
"1500000US490050010023","Block Group 3; Census Tract 10.02; Cache County; Utah","1953","380",
"1500000US490050010024","Block Group 4; Census Tract 10.02; Cache County; Utah","1197","367",
"1500000US490050011011","Block Group 1; Census Tract 11.01; Cache County; Utah","2057","396",
"1500000US490050011012","Block Group 2; Census Tract 11.01; Cache County; Utah","1789","560",
"1500000US490050011013","Block Group 3; Census Tract 11.01; Cache County; Utah","2387","489",
"1500000US490050011021","Block Group 1; Census Tract 11.02; Cache County; Utah","1512","371",
"1500000US490050011022","Block Group 2; Census Tract 11.02; Cache County; Utah","2107","323",
"1500000US490050011023","Block Group 3; Census Tract 11.02; Cache County; Utah","1526","281",
"1500000US490050012011","Block Group 1; Census Tract 12.01; Cache County; Utah","2175","444",
"1500000US490050012012","Block Group 2; Census Tract 12.01; Cache County; Utah","2172","386",
"1500000US490050012013","Block Group 3; Census Tract 12.01; Cache County; Utah","1536","350",
"1500000US490050012021","Block Group 1; Census Tract 12.02; Cache County; Utah","2064","389",
"1500000US490050012022","Block Group 2; Census Tract 12.02; Cache County; Utah","2058","483",
"1500000US490050012023","Block Group 3; Census Tract 12.02; Cache County; Utah","3634","594",
"1500000US490050013001","Block Group 1; Census Tract 13; Cache County; Utah","2514","520",
"1500000US490050013002","Block Group 2; Census Tract 13; Cache County; Utah","2642","427",
"1500000US490050013003","Block Group 3; Census Tract 13; Cache County; Utah","2071","482",
"1500000US490050014011","Block Group 1; Census Tract 14.01; Cache County; Utah","1716","328",
"1500000US490050014012","Block Group 2; Census Tract 14.01; Cache County; Utah","2673","615",
"1500000US490050014013","Block Group 3; Census Tract 14.01; Cache County; Utah","1300","416",
"1500000US490050014021","Block Group 1; Census Tract 14.02; Cache County; Utah","1561","288",
"1500000US490050014022","Block Group 2; Census Tract 14.02; Cache County; Utah","1456","431",
"1500000US490050014023","Block Group 3; Census Tract 14.02; Cache County; Utah","1531","457",
"1500000US490050015001","Block Group 1; Census Tract 15; Cache County; Utah","1255","374",
"1500000US490050015002","Block Group 2; Census Tract 15; Cache County; Utah","1042","208",
"1500000US490059801001","Block Group 1; Census Tract 9801; Cache County; Utah","114","47",
"1500000US490070001001","Block Group 1; Census Tract 1; Carbon County; Utah","1455","267",
"1500000US490070001002","Block Group 2; Census Tract 1; Carbon County; Utah","1903","299",
"1500000US490070002001","Block Group 1; Census Tract 2; Carbon County; Utah","1380","278",
"1500000US490070002002","Block Group 2; Census Tract 2; Carbon County; Utah","1454","286",
"1500000US490070002003","Block Group 3; Census Tract 2; Carbon County; Utah","1584","463",
"1500000US490070003001","Block Group 1; Census Tract 3; Carbon County; Utah","826","212",
"1500000US490070003002","Block Group 2; Census Tract 3; Carbon County; Utah","609","184",
"1500000US490070003003","Block Group 3; Census Tract 3; Carbon County; Utah","1092","278",
"1500000US490070003004","Block Group 4; Census Tract 3; Carbon County; Utah","1283","332",
"1500000US490070005001","Block Group 1; Census Tract 5; Carbon County; Utah","1589","369",
"1500000US490070005002","Block Group 2; Census Tract 5; Carbon County; Utah","1467","349",
"1500000US490070005003","Block Group 3; Census Tract 5; Carbon County; Utah","944","265",
"1500000US490070006001","Block Group 1; Census Tract 6; Carbon County; Utah","1476","303",
"1500000US490070006002","Block Group 2; Census Tract 6; Carbon County; Utah","1087","256",
"1500000US490070006003","Block Group 3; Census Tract 6; Carbon County; Utah","2297","445",
"1500000US490099601001","Block Group 1; Census Tract 9601; Daggett County; Utah","747","131",
"1500000US490111251021","Block Group 1; Census Tract 1251.02; Davis County; Utah","1623","339",
"1500000US490111251022","Block Group 2; Census Tract 1251.02; Davis County; Utah","2863","622",
"1500000US490111251031","Block Group 1; Census Tract 1251.03; Davis County; Utah","3069","806",
"1500000US490111251032","Block Group 2; Census Tract 1251.03; Davis County; Utah","3055","513",
"1500000US490111251033","Block Group 3; Census Tract 1251.03; Davis County; Utah","1330","425",
"1500000US490111251041","Block Group 1; Census Tract 1251.04; Davis County; Utah","2307","559",
"1500000US490111251042","Block Group 2; Census Tract 1251.04; Davis County; Utah","1584","448",
"1500000US490111251043","Block Group 3; Census Tract 1251.04; Davis County; Utah","2414","489",
"1500000US490111252011","Block Group 1; Census Tract 1252.01; Davis County; Utah","1289","364",
"1500000US490111252012","Block Group 2; Census Tract 1252.01; Davis County; Utah","1940","347",
"1500000US490111253011","Block Group 1; Census Tract 1253.01; Davis County; Utah","1831","437",
"1500000US490111253012","Block Group 2; Census Tract 1253.01; Davis County; Utah","1369","449",
"1500000US490111253013","Block Group 3; Census Tract 1253.01; Davis County; Utah","1204","461",
"1500000US490111253014","Block Group 4; Census Tract 1253.01; Davis County; Utah","1113","336",
"1500000US490111253041","Block Group 1; Census Tract 1253.04; Davis County; Utah","1486","348",
"1500000US490111253042","Block Group 2; Census Tract 1253.04; Davis County; Utah","2961","601",
"1500000US490111253043","Block Group 3; Census Tract 1253.04; Davis County; Utah","856","342",
"1500000US490111253051","Block Group 1; Census Tract 1253.05; Davis County; Utah","1770","474",
"1500000US490111253052","Block Group 2; Census Tract 1253.05; Davis County; Utah","2103","634",
"1500000US490111253053","Block Group 3; Census Tract 1253.05; Davis County; Utah","928","279",
"1500000US490111253054","Block Group 4; Census Tract 1253.05; Davis County; Utah","1676","415",
"1500000US490111253061","Block Group 1; Census Tract 1253.06; Davis County; Utah","1802","450",
"1500000US490111253062","Block Group 2; Census Tract 1253.06; Davis County; Utah","3048","1623",
"1500000US490111253071","Block Group 1; Census Tract 1253.07; Davis County; Utah","2698","768",
"1500000US490111253072","Block Group 2; Census Tract 1253.07; Davis County; Utah","2049","645",
"1500000US490111253073","Block Group 3; Census Tract 1253.07; Davis County; Utah","1229","437",
"1500000US490111253074","Block Group 4; Census Tract 1253.07; Davis County; Utah","2393","650",
"1500000US490111254071","Block Group 1; Census Tract 1254.07; Davis County; Utah","1434","702",
"1500000US490111254072","Block Group 2; Census Tract 1254.07; Davis County; Utah","1714","507",
"1500000US490111254073","Block Group 3; Census Tract 1254.07; Davis County; Utah","2950","637",
"1500000US490111254074","Block Group 4; Census Tract 1254.07; Davis County; Utah","2312","865",
"1500000US490111254081","Block Group 1; Census Tract 1254.08; Davis County; Utah","1664","608",
"1500000US490111254082","Block Group 2; Census Tract 1254.08; Davis County; Utah","1988","495",
"1500000US490111254083","Block Group 3; Census Tract 1254.08; Davis County; Utah","3235","513",
"1500000US490111254091","Block Group 1; Census Tract 1254.09; Davis County; Utah","2778","548",
"1500000US490111254092","Block Group 2; Census Tract 1254.09; Davis County; Utah","2861","641",
"1500000US490111254101","Block Group 1; Census Tract 1254.10; Davis County; Utah","2404","559",
"1500000US490111254102","Block Group 2; Census Tract 1254.10; Davis County; Utah","1657","461",
"1500000US490111254111","Block Group 1; Census Tract 1254.11; Davis County; Utah","4222","1280",
"1500000US490111254112","Block Group 2; Census Tract 1254.11; Davis County; Utah","3463","1093",
"1500000US490111254121","Block Group 1; Census Tract 1254.12; Davis County; Utah","1306","348",
"1500000US490111254122","Block Group 2; Census Tract 1254.12; Davis County; Utah","1177","294",
"1500000US490111254131","Block Group 1; Census Tract 1254.13; Davis County; Utah","2931","479",
"1500000US490111254132","Block Group 2; Census Tract 1254.13; Davis County; Utah","3296","1017",
"1500000US490111254141","Block Group 1; Census Tract 1254.14; Davis County; Utah","2375","492",
"1500000US490111254142","Block Group 2; Census Tract 1254.14; Davis County; Utah","1160","458",
"1500000US490111254143","Block Group 3; Census Tract 1254.14; Davis County; Utah","1157","419",
"1500000US490111254151","Block Group 1; Census Tract 1254.15; Davis County; Utah","2963","527",
"1500000US490111254152","Block Group 2; Census Tract 1254.15; Davis County; Utah","3045","839",
"1500000US490111255011","Block Group 1; Census Tract 1255.01; Davis County; Utah","3979","955",
"1500000US490111255012","Block Group 2; Census Tract 1255.01; Davis County; Utah","1823","581",
"1500000US490111255013","Block Group 3; Census Tract 1255.01; Davis County; Utah","1302","354",
"1500000US490111255021","Block Group 1; Census Tract 1255.02; Davis County; Utah","2241","555",
"1500000US490111255022","Block Group 2; Census Tract 1255.02; Davis County; Utah","1417","325",
"1500000US490111255023","Block Group 3; Census Tract 1255.02; Davis County; Utah","1893","415",
"1500000US490111255031","Block Group 1; Census Tract 1255.03; Davis County; Utah","2538","476",
"1500000US490111255032","Block Group 2; Census Tract 1255.03; Davis County; Utah","3818","1039",
"1500000US490111256001","Block Group 1; Census Tract 1256; Davis County; Utah","257","122",
"1500000US490111257011","Block Group 1; Census Tract 1257.01; Davis County; Utah","1692","401",
"1500000US490111257012","Block Group 2; Census Tract 1257.01; Davis County; Utah","1468","412",
"1500000US490111257013","Block Group 3; Census Tract 1257.01; Davis County; Utah","1986","426",
"1500000US490111257021","Block Group 1; Census Tract 1257.02; Davis County; Utah","987","346",
"1500000US490111257022","Block Group 2; Census Tract 1257.02; Davis County; Utah","1489","696",
"1500000US490111257023","Block Group 3; Census Tract 1257.02; Davis County; Utah","1463","434",
"1500000US490111258011","Block Group 1; Census Tract 1258.01; Davis County; Utah","1149","380",
"1500000US490111258012","Block Group 2; Census Tract 1258.01; Davis County; Utah","1219","365",
"1500000US490111258013","Block Group 3; Census Tract 1258.01; Davis County; Utah","2171","1094",
"1500000US490111258014","Block Group 4; Census Tract 1258.01; Davis County; Utah","1657","494",
"1500000US490111258015","Block Group 5; Census Tract 1258.01; Davis County; Utah","802","336",
"1500000US490111258041","Block Group 1; Census Tract 1258.04; Davis County; Utah","2281","411",
"1500000US490111258042","Block Group 2; Census Tract 1258.04; Davis County; Utah","1011","385",
"1500000US490111258043","Block Group 3; Census Tract 1258.04; Davis County; Utah","1732","326",
"1500000US490111258044","Block Group 4; Census Tract 1258.04; Davis County; Utah","1707","559",
"1500000US490111258051","Block Group 1; Census Tract 1258.05; Davis County; Utah","990","340",
"1500000US490111258052","Block Group 2; Census Tract 1258.05; Davis County; Utah","2468","749",
"1500000US490111258053","Block Group 3; Census Tract 1258.05; Davis County; Utah","1239","463",
"1500000US490111258054","Block Group 4; Census Tract 1258.05; Davis County; Utah","1393","477",
"1500000US490111258071","Block Group 1; Census Tract 1258.07; Davis County; Utah","2344","501",
"1500000US490111258072","Block Group 2; Census Tract 1258.07; Davis County; Utah","1045","429",
"1500000US490111258091","Block Group 1; Census Tract 1258.09; Davis County; Utah","2389","821",
"1500000US490111258092","Block Group 2; Census Tract 1258.09; Davis County; Utah","1186","484",
"1500000US490111258093","Block Group 3; Census Tract 1258.09; Davis County; Utah","1552","427",
"1500000US490111258101","Block Group 1; Census Tract 1258.10; Davis County; Utah","861","318",
"1500000US490111258102","Block Group 2; Census Tract 1258.10; Davis County; Utah","1920","425",
"1500000US490111259051","Block Group 1; Census Tract 1259.05; Davis County; Utah","2878","1049",
"1500000US490111259052","Block Group 2; Census Tract 1259.05; Davis County; Utah","1554","616",
"1500000US490111259053","Block Group 3; Census Tract 1259.05; Davis County; Utah","1036","259",
"1500000US490111259054","Block Group 4; Census Tract 1259.05; Davis County; Utah","2266","590",
"1500000US490111259061","Block Group 1; Census Tract 1259.06; Davis County; Utah","3139","575",
"1500000US490111259062","Block Group 2; Census Tract 1259.06; Davis County; Utah","1550","590",
"1500000US490111259063","Block Group 3; Census Tract 1259.06; Davis County; Utah","1286","413",
"1500000US490111259064","Block Group 4; Census Tract 1259.06; Davis County; Utah","1728","548",
"1500000US490111259071","Block Group 1; Census Tract 1259.07; Davis County; Utah","2800","307",
"1500000US490111259081","Block Group 1; Census Tract 1259.08; Davis County; Utah","2225","526",
"1500000US490111259082","Block Group 2; Census Tract 1259.08; Davis County; Utah","1228","305",
"1500000US490111259083","Block Group 3; Census Tract 1259.08; Davis County; Utah","1860","499",
"1500000US490111260011","Block Group 1; Census Tract 1260.01; Davis County; Utah","2128","584",
"1500000US490111260012","Block Group 2; Census Tract 1260.01; Davis County; Utah","1426","464",
"1500000US490111260013","Block Group 3; Census Tract 1260.01; Davis County; Utah","587","245",
"1500000US490111260014","Block Group 4; Census Tract 1260.01; Davis County; Utah","1535","540",
"1500000US490111260021","Block Group 1; Census Tract 1260.02; Davis County; Utah","2308","677",
"1500000US490111260022","Block Group 2; Census Tract 1260.02; Davis County; Utah","1964","481",
"1500000US490111260023","Block Group 3; Census Tract 1260.02; Davis County; Utah","4598","772",
"1500000US490111261011","Block Group 1; Census Tract 1261.01; Davis County; Utah","2316","681",
"1500000US490111261012","Block Group 2; Census Tract 1261.01; Davis County; Utah","1693","632",
"1500000US490111261013","Block Group 3; Census Tract 1261.01; Davis County; Utah","2468","1201",
"1500000US490111261014","Block Group 4; Census Tract 1261.01; Davis County; Utah","722","339",
"1500000US490111261051","Block Group 1; Census Tract 1261.05; Davis County; Utah","2306","442",
"1500000US490111261052","Block Group 2; Census Tract 1261.05; Davis County; Utah","1511","420",
"1500000US490111261053","Block Group 3; Census Tract 1261.05; Davis County; Utah","853","246",
"1500000US490111261054","Block Group 4; Census Tract 1261.05; Davis County; Utah","1354","325",
"1500000US490111261061","Block Group 1; Census Tract 1261.06; Davis County; Utah","2521","630",
"1500000US490111261062","Block Group 2; Census Tract 1261.06; Davis County; Utah","1870","538",
"1500000US490111261071","Block Group 1; Census Tract 1261.07; Davis County; Utah","1409","403",
"1500000US490111261072","Block Group 2; Census Tract 1261.07; Davis County; Utah","2307","383",
"1500000US490111261081","Block Group 1; Census Tract 1261.08; Davis County; Utah","2924","581",
"1500000US490111261082","Block Group 2; Census Tract 1261.08; Davis County; Utah","3633","864",
"1500000US490111262031","Block Group 1; Census Tract 1262.03; Davis County; Utah","1991","370",
"1500000US490111262032","Block Group 2; Census Tract 1262.03; Davis County; Utah","2391","584",
"1500000US490111262041","Block Group 1; Census Tract 1262.04; Davis County; Utah","1995","362",
"1500000US490111262042","Block Group 2; Census Tract 1262.04; Davis County; Utah","1062","347",
"1500000US490111262043","Block Group 3; Census Tract 1262.04; Davis County; Utah","1985","381",
"1500000US490111262051","Block Group 1; Census Tract 1262.05; Davis County; Utah","4275","701",
"1500000US490111262052","Block Group 2; Census Tract 1262.05; Davis County; Utah","2098","662",
"1500000US490111262061","Block Group 1; Census Tract 1262.06; Davis County; Utah","3512","498",
"1500000US490111262062","Block Group 2; Census Tract 1262.06; Davis County; Utah","4307","840",
"1500000US490111263031","Block Group 1; Census Tract 1263.03; Davis County; Utah","2027","467",
"1500000US490111263032","Block Group 2; Census Tract 1263.03; Davis County; Utah","1744","426",
"1500000US490111263033","Block Group 3; Census Tract 1263.03; Davis County; Utah","1194","289",
"1500000US490111263041","Block Group 1; Census Tract 1263.04; Davis County; Utah","2978","627",
"1500000US490111263042","Block Group 2; Census Tract 1263.04; Davis County; Utah","1940","362",
"1500000US490111263043","Block Group 3; Census Tract 1263.04; Davis County; Utah","2393","484",
"1500000US490111263051","Block Group 1; Census Tract 1263.05; Davis County; Utah","2716","352",
"1500000US490111263061","Block Group 1; Census Tract 1263.06; Davis County; Utah","2177","473",
"1500000US490111263062","Block Group 2; Census Tract 1263.06; Davis County; Utah","1982","506",
"1500000US490111263063","Block Group 3; Census Tract 1263.06; Davis County; Utah","2589","565",
"1500000US490111264021","Block Group 1; Census Tract 1264.02; Davis County; Utah","1864","483",
"1500000US490111264022","Block Group 2; Census Tract 1264.02; Davis County; Utah","1719","301",
"1500000US490111264041","Block Group 1; Census Tract 1264.04; Davis County; Utah","2684","704",
"1500000US490111264042","Block Group 2; Census Tract 1264.04; Davis County; Utah","1632","446",
"1500000US490111264043","Block Group 3; Census Tract 1264.04; Davis County; Utah","2487","772",
"1500000US490111264044","Block Group 4; Census Tract 1264.04; Davis County; Utah","1870","487",
"1500000US490111264051","Block Group 1; Census Tract 1264.05; Davis County; Utah","2128","394",
"1500000US490111264052","Block Group 2; Census Tract 1264.05; Davis County; Utah","1500","275",
"1500000US490111264061","Block Group 1; Census Tract 1264.06; Davis County; Utah","1888","534",
"1500000US490111264062","Block Group 2; Census Tract 1264.06; Davis County; Utah","2755","394",
"1500000US490111265001","Block Group 1; Census Tract 1265; Davis County; Utah","903","381",
"1500000US490111265002","Block Group 2; Census Tract 1265; Davis County; Utah","777","355",
"1500000US490111265003","Block Group 3; Census Tract 1265; Davis County; Utah","976","394",
"1500000US490111265004","Block Group 4; Census Tract 1265; Davis County; Utah","1499","511",
"1500000US490111265005","Block Group 5; Census Tract 1265; Davis County; Utah","1887","441",
"1500000US490111266001","Block Group 1; Census Tract 1266; Davis County; Utah","2041","541",
"1500000US490111266002","Block Group 2; Census Tract 1266; Davis County; Utah","1587","466",
"1500000US490111266003","Block Group 3; Census Tract 1266; Davis County; Utah","1738","540",
"1500000US490111267001","Block Group 1; Census Tract 1267; Davis County; Utah","1654","432",
"1500000US490111267002","Block Group 2; Census Tract 1267; Davis County; Utah","1113","392",
"1500000US490111267003","Block Group 3; Census Tract 1267; Davis County; Utah","761","274",
"1500000US490111267004","Block Group 4; Census Tract 1267; Davis County; Utah","1023","564",
"1500000US490111268011","Block Group 1; Census Tract 1268.01; Davis County; Utah","1523","384",
"1500000US490111268012","Block Group 2; Census Tract 1268.01; Davis County; Utah","707","163",
"1500000US490111268013","Block Group 3; Census Tract 1268.01; Davis County; Utah","940","229",
"1500000US490111268021","Block Group 1; Census Tract 1268.02; Davis County; Utah","1364","278",
"1500000US490111268022","Block Group 2; Census Tract 1268.02; Davis County; Utah","933","243",
"1500000US490111268023","Block Group 3; Census Tract 1268.02; Davis County; Utah","2531","616",
"1500000US490111269011","Block Group 1; Census Tract 1269.01; Davis County; Utah","1024","452",
"1500000US490111269012","Block Group 2; Census Tract 1269.01; Davis County; Utah","761","420",
"1500000US490111269013","Block Group 3; Census Tract 1269.01; Davis County; Utah","883","304",
"1500000US490111269014","Block Group 4; Census Tract 1269.01; Davis County; Utah","913","332",
"1500000US490111269015","Block Group 5; Census Tract 1269.01; Davis County; Utah","1007","454",
"1500000US490111269016","Block Group 6; Census Tract 1269.01; Davis County; Utah","449","247",
"1500000US490111269021","Block Group 1; Census Tract 1269.02; Davis County; Utah","1556","640",
"1500000US490111269022","Block Group 2; Census Tract 1269.02; Davis County; Utah","807","352",
"1500000US490111269023","Block Group 3; Census Tract 1269.02; Davis County; Utah","1719","593",
"1500000US490111269024","Block Group 4; Census Tract 1269.02; Davis County; Utah","2081","608",
"1500000US490111269025","Block Group 5; Census Tract 1269.02; Davis County; Utah","1240","374",
"1500000US490111270021","Block Group 1; Census Tract 1270.02; Davis County; Utah","1741","1020",
"1500000US490111270022","Block Group 2; Census Tract 1270.02; Davis County; Utah","2884","1004",
"1500000US490111270023","Block Group 3; Census Tract 1270.02; Davis County; Utah","2907","878",
"1500000US490111270024","Block Group 4; Census Tract 1270.02; Davis County; Utah","734","371",
"1500000US490111270031","Block Group 1; Census Tract 1270.03; Davis County; Utah","3009","594",
"1500000US490111270032","Block Group 2; Census Tract 1270.03; Davis County; Utah","3991","847",
