"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Married-couple household:","Margin of Error!!Total:!!Married-couple household:","Estimate!!Total:!!Married-couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:","Margin of Error!!Total:!!Cohabiting couple household:","Estimate!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:","Margin of Error!!Total:!!Female householder, no spouse or partner present:","Estimate!!Total:!!Female householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Estimate!!Total:!!Male householder, no spouse or partner present:","Margin of Error!!Total:!!Male householder, no spouse or partner present:","Estimate!!Total:!!Male householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present",
"1500000US490111258042","Block Group 2; Census Tract 1258.04; Davis County; Utah","260","81","218","82","113","64","105","47","0","12","0","12","0","12","16","27","16","27","0","12","0","12","0","12","26","25","15","20","0","12","0","12","11","17",
"1500000US490111258043","Block Group 3; Census Tract 1258.04; Davis County; Utah","529","87","427","88","191","68","236","64","15","24","0","12","15","24","24","28","0","12","10","16","14","22","0","12","63","49","32","33","0","12","7","12","24","35",
"1500000US490111258044","Block Group 4; Census Tract 1258.04; Davis County; Utah","491","143","364","131","93","51","271","118","29","37","0","12","29","37","43","38","14","21","21","27","8","14","0","12","55","47","36","42","4","10","15","25","0","12",
"1500000US490111258051","Block Group 1; Census Tract 1258.05; Davis County; Utah","433","131","64","58","3","13","61","54","51","60","14","27","37","55","96","78","63","68","0","12","10","16","23","37","222","111","128","101","17","28","49","50","28","44",
"1500000US490111258052","Block Group 2; Census Tract 1258.05; Davis County; Utah","798","204","413","174","174","98","239","145","45","59","0","12","45","59","321","123","126","85","159","105","36","44","0","12","19","25","19","25","0","12","0","12","0","12",
"1500000US490111258053","Block Group 3; Census Tract 1258.05; Davis County; Utah","404","140","260","137","158","106","102","94","0","12","0","12","0","12","62","56","12","19","50","51","0","12","0","12","82","77","10","20","0","12","72","75","0","12",
"1500000US490111258054","Block Group 4; Census Tract 1258.05; Davis County; Utah","547","151","235","110","68","54","167","105","0","12","0","12","0","12","46","44","30","34","0","12","16","28","0","12","266","118","175","95","48","58","35","58","8","15",
"1500000US490111258071","Block Group 1; Census Tract 1258.07; Davis County; Utah","872","158","417","103","196","81","221","97","124","96","16","26","108","92","173","75","54","43","52","45","21","34","46","44","158","114","146","108","7","12","4","12","1","9",
"1500000US490111258072","Block Group 2; Census Tract 1258.07; Davis County; Utah","406","103","143","77","84","63","59","52","30","33","0","12","30","33","80","53","37","37","16","24","14","21","13","22","153","92","136","90","0","12","17","27","0","12",
"1500000US490111258091","Block Group 1; Census Tract 1258.09; Davis County; Utah","889","232","319","195","154","128","165","145","35","33","0","12","35","33","398","188","326","177","0","12","56","55","16","26","137","107","137","107","0","12","0","12","0","12",
"1500000US490111258092","Block Group 2; Census Tract 1258.09; Davis County; Utah","441","163","184","131","33","56","151","122","47","63","0","12","47","63","63","46","57","45","0","12","6","15","0","12","147","115","74","67","0","12","0","12","73","95",
"1500000US490111258093","Block Group 3; Census Tract 1258.09; Davis County; Utah","525","147","283","107","114","74","169","90","0","12","0","12","0","12","65","60","10","18","35","46","20","33","0","12","177","121","126","105","28","41","23","36","0","12",
"1500000US490111258101","Block Group 1; Census Tract 1258.10; Davis County; Utah","414","123","28","38","15","25","13","27","97","101","10","24","87","104","128","86","41","48","29","26","50","56","8","30","161","120","161","120","0","12","0","12","0","12",
"1500000US490111258102","Block Group 2; Census Tract 1258.10; Davis County; Utah","763","141","299","101","162","78","137","79","98","112","0","12","98","112","148","103","61","58","67","74","20","33","0","12","218","111","173","100","36","41","0","12","9","15",
"1500000US490111259051","Block Group 1; Census Tract 1259.05; Davis County; Utah","842","299","613","162","279","102","334","153","0","12","0","12","0","12","229","260","59","62","0","12","170","255","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111259052","Block Group 2; Census Tract 1259.05; Davis County; Utah","602","268","169","84","48","40","121","74","175","236","0","12","175","236","135","118","17","22","90","112","28","37","0","12","123","90","99","80","0","12","24","40","0","12",
"1500000US490111259053","Block Group 3; Census Tract 1259.05; Davis County; Utah","448","116","207","85","91","69","116","63","0","12","0","12","0","12","152","82","100","62","13","22","0","12","39","56","89","81","33","26","0","12","56","77","0","12",
"1500000US490111259054","Block Group 4; Census Tract 1259.05; Davis County; Utah","962","245","606","221","204","88","402","204","0","12","0","12","0","12","207","143","71","57","136","145","0","12","0","12","149","107","149","107","0","12","0","12","0","12",
"1500000US490111259061","Block Group 1; Census Tract 1259.06; Davis County; Utah","1034","175","854","144","350","116","504","124","0","12","0","12","0","12","150","95","111","84","0","12","39","39","0","12","30","38","30","38","0","12","0","12","0","12",
"1500000US490111259062","Block Group 2; Census Tract 1259.06; Davis County; Utah","394","140","273","138","149","91","124","104","0","12","0","12","0","12","72","48","14","21","21","31","37","38","0","12","49","54","29","42","0","12","20","32","0","12",
"1500000US490111259063","Block Group 3; Census Tract 1259.06; Davis County; Utah","556","136","129","71","17","30","112","64","77","91","0","12","77","91","241","108","112","81","51","56","78","93","0","12","109","82","75","88","13","22","21","34","0","12",
"1500000US490111259064","Block Group 4; Census Tract 1259.06; Davis County; Utah","614","181","460","180","230","104","230","155","16","25","0","12","16","25","51","42","31","26","0","12","20","33","0","12","87","61","53","45","15","25","19","31","0","12",
"1500000US490111259071","Block Group 1; Census Tract 1259.07; Davis County; Utah","892","74","562","103","274","77","288","71","14","19","5","8","9","17","194","66","98","42","76","47","20","16","0","12","122","54","81","40","28","35","6","11","7","12",
"1500000US490111259081","Block Group 1; Census Tract 1259.08; Davis County; Utah","720","134","507","115","226","102","281","67","21","23","0","12","21","23","131","76","66","43","53","75","12","18","0","12","61","46","22","25","0","12","39","41","0","12",
"1500000US490111259082","Block Group 2; Census Tract 1259.08; Davis County; Utah","386","101","347","92","110","57","237","94","29","47","29","47","0","12","10","15","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111259083","Block Group 3; Census Tract 1259.08; Davis County; Utah","501","111","336","105","175","82","161","58","0","12","0","12","0","12","112","71","41","39","0","12","71","62","0","12","53","47","12","17","0","12","41","48","0","12",
"1500000US490111260011","Block Group 1; Census Tract 1260.01; Davis County; Utah","762","163","427","160","281","134","146","97","45","54","0","12","45","54","120","93","78","80","21","37","21","31","0","12","170","96","108","68","62","81","0","12","0","12",
"1500000US490111260012","Block Group 2; Census Tract 1260.01; Davis County; Utah","509","140","336","130","163","80","173","97","0","12","0","12","0","12","135","88","64","53","47","68","24","36","0","12","38","32","29","32","0","12","9","17","0","12",
"1500000US490111260013","Block Group 3; Census Tract 1260.01; Davis County; Utah","304","112","50","47","20","33","30","33","96","100","0","12","96","100","44","45","15","25","14","26","15","25","0","12","114","77","102","77","12","21","0","12","0","12",
"1500000US490111260014","Block Group 4; Census Tract 1260.01; Davis County; Utah","470","173","345","163","289","170","56","49","10","18","0","12","10","18","51","50","37","47","0","12","14","22","0","12","64","54","32","37","32","46","0","12","0","12",
"1500000US490111260021","Block Group 1; Census Tract 1260.02; Davis County; Utah","822","179","495","132","200","92","295","114","0","12","0","12","0","12","256","157","145","73","91","134","20","33","0","12","71","75","27","45","0","12","0","12","44","55",
"1500000US490111260022","Block Group 2; Census Tract 1260.02; Davis County; Utah","455","103","390","94","262","78","128","65","0","12","0","12","0","12","40","44","0","12","24","38","0","12","16","25","25","30","0","12","0","12","25","30","0","12",
"1500000US490111260023","Block Group 3; Census Tract 1260.02; Davis County; Utah","1166","170","1013","185","690","161","323","110","0","12","0","12","0","12","60","48","26","30","22","33","12","19","0","12","93","86","65","79","28","42","0","12","0","12",
"1500000US490111261011","Block Group 1; Census Tract 1261.01; Davis County; Utah","846","163","465","139","230","144","235","88","0","12","0","12","0","12","285","123","173","105","58","45","54","89","0","12","96","79","38","38","0","12","58","87","0","12",
"1500000US490111261012","Block Group 2; Census Tract 1261.01; Davis County; Utah","587","191","420","173","204","166","216","85","0","12","0","12","0","12","105","68","31","35","0","12","58","54","16","27","62","50","27","32","0","12","16","26","19","28",
"1500000US490111261013","Block Group 3; Census Tract 1261.01; Davis County; Utah","661","206","543","214","273","184","270","147","37","54","0","12","37","54","44","54","44","54","0","12","0","12","0","12","37","49","0","12","30","49","7","14","0","12",
"1500000US490111261014","Block Group 4; Census Tract 1261.01; Davis County; Utah","176","71","133","56","82","50","51","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","43","50","15","24","0","12","28","44","0","12",
"1500000US490111261051","Block Group 1; Census Tract 1261.05; Davis County; Utah","557","85","436","81","253","65","183","61","18","20","9","13","9","13","96","62","23","21","24","32","49","50","0","12","7","11","0","12","0","12","7","11","0","12",
"1500000US490111261052","Block Group 2; Census Tract 1261.05; Davis County; Utah","457","109","324","81","161","62","163","63","11","15","11","15","0","12","105","86","55","57","43","66","0","12","7","12","17","28","17","28","0","12","0","12","0","12",
"1500000US490111261053","Block Group 3; Census Tract 1261.05; Davis County; Utah","244","59","230","59","92","42","138","53","6","10","0","12","6","10","8","14","0","12","8","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111261054","Block Group 4; Census Tract 1261.05; Davis County; Utah","336","69","249","68","114","54","135","45","8","13","0","12","8","13","79","49","25","18","9","14","45","41","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111261061","Block Group 1; Census Tract 1261.06; Davis County; Utah","571","159","492","156","362","148","130","59","41","43","0","12","41","43","26","25","0","12","10","18","0","12","16","24","12","20","0","12","12","20","0","12","0","12",
"1500000US490111261062","Block Group 2; Census Tract 1261.06; Davis County; Utah","481","109","474","110","266","105","208","65","0","12","0","12","0","12","7","17","7","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111261071","Block Group 1; Census Tract 1261.07; Davis County; Utah","384","100","315","108","244","105","71","35","10","17","0","12","10","17","35","30","19","29","10","13","6","10","0","12","24","37","24","37","0","12","0","12","0","12",
"1500000US490111261072","Block Group 2; Census Tract 1261.07; Davis County; Utah","636","100","579","97","238","69","341","84","0","12","0","12","0","12","14","21","0","12","14","21","0","12","0","12","43","43","20","29","23","33","0","12","0","12",
"1500000US490111261081","Block Group 1; Census Tract 1261.08; Davis County; Utah","677","122","656","120","459","109","197","66","0","12","0","12","0","12","11","16","0","12","0","12","11","16","0","12","10","15","0","12","0","12","0","12","10","15",
"1500000US490111261082","Block Group 2; Census Tract 1261.08; Davis County; Utah","787","165","712","146","547","152","165","60","0","12","0","12","0","12","32","41","12","20","20","34","0","12","0","12","43","41","29","35","14","22","0","12","0","12",
"1500000US490111262031","Block Group 1; Census Tract 1262.03; Davis County; Utah","558","79","454","81","171","68","283","80","8","14","0","12","8","14","49","46","8","14","24","37","17","22","0","12","47","42","35","40","0","12","12","15","0","12",
"1500000US490111262032","Block Group 2; Census Tract 1262.03; Davis County; Utah","638","136","518","121","270","91","248","73","8","14","8","14","0","12","52","63","16","19","0","12","36","59","0","12","60","38","47","36","8","13","5","9","0","12",
"1500000US490111262041","Block Group 1; Census Tract 1262.04; Davis County; Utah","639","122","498","119","238","66","260","100","0","12","0","12","0","12","88","64","16","25","31","46","36","37","5","9","53","50","51","50","2","3","0","12","0","12",
"1500000US490111262042","Block Group 2; Census Tract 1262.04; Davis County; Utah","298","59","233","58","135","65","98","41","0","12","0","12","0","12","40","26","30","21","0","12","0","12","10","16","25","28","25","28","0","12","0","12","0","12",
"1500000US490111262043","Block Group 3; Census Tract 1262.04; Davis County; Utah","665","119","442","99","193","66","249","81","24","26","13","19","11","17","138","70","15","18","104","62","19","19","0","12","61","57","52","56","0","12","9","14","0","12",
"1500000US490111262051","Block Group 1; Census Tract 1262.05; Davis County; Utah","1675","368","809","136","321","102","488","108","13","25","0","12","13","25","606","339","458","319","103","74","22","37","23","25","247","120","198","108","0","12","14","25","35","51",
"1500000US490111262052","Block Group 2; Census Tract 1262.05; Davis County; Utah","601","148","531","153","332","138","199","93","13","20","0","12","13","20","41","34","32","31","9","14","0","12","0","12","16","27","16","27","0","12","0","12","0","12",
"1500000US490111262061","Block Group 1; Census Tract 1262.06; Davis County; Utah","850","111","615","106","389","112","226","85","0","12","0","12","0","12","153","79","45","55","30","46","41","47","37","54","82","48","69","43","13","21","0","12","0","12",
"1500000US490111262062","Block Group 2; Census Tract 1262.06; Davis County; Utah","858","158","789","157","713","156","76","35","21","34","0","12","21","34","32","31","8","13","14","23","10","16","0","12","16","19","10","16","0","12","6","10","0","12",
"1500000US490111263031","Block Group 1; Census Tract 1263.03; Davis County; Utah","667","156","544","165","183","72","361","154","0","12","0","12","0","12","64","48","7","11","9","15","48","44","0","12","59","48","59","48","0","12","0","12","0","12",
"1500000US490111263032","Block Group 2; Census Tract 1263.03; Davis County; Utah","528","114","363","103","209","102","154","48","4","10","4","10","0","12","128","85","42","41","27","26","50","67","9","13","33","39","33","39","0","12","0","12","0","12",
"1500000US490111263033","Block Group 3; Census Tract 1263.03; Davis County; Utah","351","62","345","64","162","60","183","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","0","12","0","12","6","10","0","12",
"1500000US490111263041","Block Group 1; Census Tract 1263.04; Davis County; Utah","1017","199","708","200","151","70","557","186","104","71","52","54","52","48","115","71","80","58","0","12","35","39","0","12","90","66","66","58","0","12","10","15","14","22",
"1500000US490111263042","Block Group 2; Census Tract 1263.04; Davis County; Utah","731","196","487","118","174","68","313","123","0","12","0","12","0","12","152","143","151","143","0","12","1","7","0","12","92","133","83","131","0","12","0","12","9","16",
"1500000US490111263043","Block Group 3; Census Tract 1263.04; Davis County; Utah","647","128","542","126","334","126","208","73","8","13","8","13","0","12","49","49","11","19","10","16","28","43","0","12","48","55","0","12","21","36","0","12","27","43",
"1500000US490111263051","Block Group 1; Census Tract 1263.05; Davis County; Utah","808","79","641","73","328","73","313","62","13","14","7","10","6","9","99","34","85","30","0","12","14","13","0","12","55","27","41","23","0","12","14","15","0","12",
"1500000US490111263061","Block Group 1; Census Tract 1263.06; Davis County; Utah","851","162","593","145","208","87","385","135","20","32","20","32","0","12","168","117","95","62","0","12","73","94","0","12","70","91","56","88","0","12","14","21","0","12",
"1500000US490111263062","Block Group 2; Census Tract 1263.06; Davis County; Utah","708","171","468","139","170","83","298","127","0","12","0","12","0","12","108","67","66","45","19","33","23","27","0","12","132","100","73","67","0","12","10","18","49","78",
"1500000US490111263063","Block Group 3; Census Tract 1263.06; Davis County; Utah","996","176","553","147","327","138","226","116","25","40","0","12","25","40","350","132","198","120","53","49","51","57","48","53","68","55","68","55","0","12","0","12","0","12",
"1500000US490111264021","Block Group 1; Census Tract 1264.02; Davis County; Utah","460","99","383","100","175","71","208","86","9","17","0","12","9","17","68","57","49","47","0","12","19","30","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111264022","Block Group 2; Census Tract 1264.02; Davis County; Utah","540","79","376","80","137","48","239","67","15","17","0","12","15","17","127","56","97","49","0","12","30","22","0","12","22","20","8","12","0","12","7","10","7","11",
"1500000US490111264041","Block Group 1; Census Tract 1264.04; Davis County; Utah","871","197","682","193","290","132","392","164","96","104","71","89","25","45","56","51","56","51","0","12","0","12","0","12","37","57","0","12","0","12","0","12","37","57",
"1500000US490111264042","Block Group 2; Census Tract 1264.04; Davis County; Utah","727","203","356","121","134","81","222","116","20","34","0","12","20","34","182","172","43","53","0","12","139","172","0","12","169","129","115","113","21","36","0","12","33","52",
"1500000US490111264043","Block Group 3; Census Tract 1264.04; Davis County; Utah","628","133","529","127","297","107","232","91","0","12","0","12","0","12","73","55","48","44","25","30","0","12","0","12","26","40","26","40","0","12","0","12","0","12",
"1500000US490111264044","Block Group 4; Census Tract 1264.04; Davis County; Utah","674","223","415","130","107","69","308","125","27","43","27","43","0","12","143","165","110","163","0","12","33","36","0","12","89","81","0","12","65","74","13","20","11","17",
"1500000US490111264051","Block Group 1; Census Tract 1264.05; Davis County; Utah","604","106","484","107","213","59","271","99","9","14","0","12","9","14","64","40","53","39","0","12","11","16","0","12","47","31","23","26","0","12","24","19","0","12",
"1500000US490111264052","Block Group 2; Census Tract 1264.05; Davis County; Utah","483","83","419","78","142","64","277","73","13","12","0","12","13","12","29","29","29","29","0","12","0","12","0","12","22","20","15","16","0","12","7","12","0","12",
"1500000US490111264061","Block Group 1; Census Tract 1264.06; Davis County; Utah","614","135","419","138","124","66","295","128","9","15","0","12","9","15","131","65","37","28","33","50","34","31","27","37","55","36","37","28","0","12","10","14","8","15",
"1500000US490111264062","Block Group 2; Census Tract 1264.06; Davis County; Utah","1041","157","541","154","274","137","267","91","85","50","44","42","41","32","148","69","70","47","53","45","19","18","6","9","267","93","129","73","49","57","34","39","55","52",
"1500000US490111265001","Block Group 1; Census Tract 1265; Davis County; Utah","269","86","167","62","76","48","91","56","0","12","0","12","0","12","70","69","34","45","36","53","0","12","0","12","32","31","5","10","0","12","27","29","0","12",
"1500000US490111265002","Block Group 2; Census Tract 1265; Davis County; Utah","239","83","221","81","46","40","175","72","0","12","0","12","0","12","18","20","18","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111265003","Block Group 3; Census Tract 1265; Davis County; Utah","271","92","185","75","106","60","79","46","0","12","0","12","0","12","64","47","20","23","0","12","26","30","18","29","22","34","22","34","0","12","0","12","0","12",
"1500000US490111265004","Block Group 4; Census Tract 1265; Davis County; Utah","417","116","288","100","161","81","127","71","0","12","0","12","0","12","87","54","56","38","6","9","25","37","0","12","42","52","42","52","0","12","0","12","0","12",
"1500000US490111265005","Block Group 5; Census Tract 1265; Davis County; Utah","589","118","412","114","250","100","162","75","0","12","0","12","0","12","148","74","99","66","0","12","49","45","0","12","29","38","10","17","0","12","19","31","0","12",
"1500000US490111266001","Block Group 1; Census Tract 1266; Davis County; Utah","776","263","540","254","197","106","343","242","0","12","0","12","0","12","138","81","59","46","25","38","54","51","0","12","98","88","35","40","0","12","63","79","0","12",
"1500000US490111266002","Block Group 2; Census Tract 1266; Davis County; Utah","483","104","257","90","145","76","112","61","0","12","0","12","0","12","124","75","48","42","37","56","30","33","9","14","102","63","31","37","28","34","34","36","9","15",
"1500000US490111266003","Block Group 3; Census Tract 1266; Davis County; Utah","646","162","336","125","137","82","199","90","16","26","0","12","16","26","136","68","69","43","25","30","22","25","20","31","158","85","129","85","0","12","9","14","20","32",
"1500000US490111267001","Block Group 1; Census Tract 1267; Davis County; Utah","589","109","237","82","124","55","113","56","16","18","9","14","7","12","210","94","183","94","5","9","22","27","0","12","126","88","44","46","0","12","50","63","32","44",
"1500000US490111267002","Block Group 2; Census Tract 1267; Davis County; Utah","349","90","191","81","107","74","84","46","33","36","10","17","23","34","109","67","23","23","26","25","23","33","37","54","16","19","16","19","0","12","0","12","0","12",
"1500000US490111267003","Block Group 3; Census Tract 1267; Davis County; Utah","325","91","144","75","63","49","81","60","22","27","0","12","22","27","69","46","55","35","0","12","0","12","14","23","90","51","85","51","0","12","0","12","5","8",
"1500000US490111267004","Block Group 4; Census Tract 1267; Davis County; Utah","274","116","170","105","147","108","23","21","0","12","0","12","0","12","28","25","15","18","0","12","13","17","0","12","76","65","57","61","13","24","6","11","0","12",
"1500000US490111268011","Block Group 1; Census Tract 1268.01; Davis County; Utah","516","277","253","65","208","62","45","27","0","12","0","12","0","12","244","275","239","273","5","10","0","12","0","12","19","22","11","18","0","12","8","14","0","12",
"1500000US490111268012","Block Group 2; Census Tract 1268.01; Davis County; Utah","326","64","159","60","80","39","79","48","7","12","0","12","7","12","126","59","115","57","0","12","11","17","0","12","34","26","11","18","0","12","23","24","0","12",
"1500000US490111268013","Block Group 3; Census Tract 1268.01; Davis County; Utah","288","63","224","64","106","44","118","44","0","12","0","12","0","12","42","31","26","25","7","11","0","12","9","15","22","21","15","17","0","12","7","13","0","12",
"1500000US490111268021","Block Group 1; Census Tract 1268.02; Davis County; Utah","422","74","370","75","134","41","236","75","0","12","0","12","0","12","52","32","31","26","9","15","12","17","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111268022","Block Group 2; Census Tract 1268.02; Davis County; Utah","295","45","193","46","80","45","113","44","0","12","0","12","0","12","63","33","56","33","0","12","7","11","0","12","39","27","25","20","0","12","14","17","0","12",
"1500000US490111268023","Block Group 3; Census Tract 1268.02; Davis County; Utah","715","144","592","147","265","136","327","91","17","28","0","12","17","28","62","35","30","22","22","22","10","13","0","12","44","40","44","40","0","12","0","12","0","12",
"1500000US490111269011","Block Group 1; Census Tract 1269.01; Davis County; Utah","409","93","187","76","55","54","132","74","10","29","10","29","0","12","141","66","84","48","0","12","39","31","18","30","71","80","44","69","0","12","27","38","0","12",
"1500000US490111269012","Block Group 2; Census Tract 1269.01; Davis County; Utah","244","124","198","129","111","89","87","96","0","12","0","12","0","12","17","17","17","17","0","12","0","12","0","12","29","35","14","25","0","12","0","12","15","25",
"1500000US490111269013","Block Group 3; Census Tract 1269.01; Davis County; Utah","283","87","244","85","107","56","137","69","10","21","10","21","0","12","0","12","0","12","0","12","0","12","0","12","29","36","10","18","19","32","0","12","0","12",
"1500000US490111269014","Block Group 4; Census Tract 1269.01; Davis County; Utah","384","121","95","64","9","17","86","62","74","78","16","25","58","78","105","50","72","55","0","12","33","42","0","12","110","113","58","76","0","12","52","74","0","12",
"1500000US490111269015","Block Group 5; Census Tract 1269.01; Davis County; Utah","365","132","236","131","90","80","146","101","13","22","13","22","0","12","95","77","35","56","42","48","18","29","0","12","21","24","13","21","0","12","0","12","8","13",
"1500000US490111269016","Block Group 6; Census Tract 1269.01; Davis County; Utah","253","129","16","25","0","12","16","25","52","82","0","12","52","82","66","49","32","28","0","12","34","39","0","12","119","93","95","88","24","39","0","12","0","12",
"1500000US490111269021","Block Group 1; Census Tract 1269.02; Davis County; Utah","438","155","244","88","143","62","101","67","0","12","0","12","0","12","150","110","43","39","34","51","0","12","73","91","44","69","0","12","44","69","0","12","0","12",
"1500000US490111269022","Block Group 2; Census Tract 1269.02; Davis County; Utah","281","94","122","67","55","55","67","46","0","12","0","12","0","12","51","44","51","44","0","12","0","12","0","12","108","85","17","28","37","61","38","49","16","25",
"1500000US490111269023","Block Group 3; Census Tract 1269.02; Davis County; Utah","495","181","288","105","181","90","107","67","0","12","0","12","0","12","155","159","14","23","120","160","21","27","0","12","52","49","35","40","0","12","17","28","0","12",
"1500000US490111269024","Block Group 4; Census Tract 1269.02; Davis County; Utah","695","198","294","119","131","89","163","112","105","76","0","12","105","76","68","46","47","36","0","12","0","12","21","33","228","195","192","182","36","54","0","12","0","12",
"1500000US490111269025","Block Group 5; Census Tract 1269.02; Davis County; Utah","518","156","215","100","91","72","124","77","69","68","16","26","53","65","144","110","79","84","0","12","49","51","16","27","90","64","64","53","0","12","26","31","0","12",
"1500000US490111270021","Block Group 1; Census Tract 1270.02; Davis County; Utah","522","227","366","242","275","245","91","74","19","31","19","31","0","12","104","66","23","27","26","42","55","56","0","12","33","30","12","19","15","26","0","12","6","11",
"1500000US490111270022","Block Group 2; Census Tract 1270.02; Davis County; Utah","984","344","671","285","542","285","129","104","12","21","0","12","12","21","231","139","156","133","20","31","26","32","29","43","70","73","70","73","0","12","0","12","0","12",
"1500000US490111270023","Block Group 3; Census Tract 1270.02; Davis County; Utah","893","318","454","147","307","137","147","86","189","266","0","12","189","266","117","109","28","33","76","120","13","23","0","12","133","122","77","98","56","84","0","12","0","12",
"1500000US490111270024","Block Group 4; Census Tract 1270.02; Davis County; Utah","333","153","188","126","0","12","188","126","18","33","18","33","0","12","59","60","59","60","0","12","0","12","0","12","68","79","38","66","30","40","0","12","0","12",
"1500000US490111270031","Block Group 1; Census Tract 1270.03; Davis County; Utah","871","154","614","154","383","134","231","100","0","12","0","12","0","12","257","124","39","44","75","89","143","78","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111270032","Block Group 2; Census Tract 1270.03; Davis County; Utah","1250","254","750","241","601","227","149","82","74","68","0","12","74","68","247","105","65","52","158","81","3","4","21","31","179","115","149","108","30","39","0","12","0","12",
"1500000US490111270033","Block Group 3; Census Tract 1270.03; Davis County; Utah","676","136","531","129","160","77","371","144","0","12","0","12","0","12","63","75","44","66","19","30","0","12","0","12","82","99","82","99","0","12","0","12","0","12",
"1500000US490111270051","Block Group 1; Census Tract 1270.05; Davis County; Utah","516","139","407","135","222","95","185","90","0","12","0","12","0","12","70","56","35","38","0","12","35","38","0","12","39","35","25","30","0","12","14","23","0","12",
"1500000US490111270052","Block Group 2; Census Tract 1270.05; Davis County; Utah","696","198","626","196","432","203","194","66","0","12","0","12","0","12","56","51","56","51","0","12","0","12","0","12","14","23","0","12","14","23","0","12","0","12",
"1500000US490111270061","Block Group 1; Census Tract 1270.06; Davis County; Utah","628","153","378","106","261","84","117","64","12","19","0","12","12","19","85","52","50","41","0","12","12","20","23","19","153","133","15","24","8","13","130","132","0","12",
"1500000US490111270062","Block Group 2; Census Tract 1270.06; Davis County; Utah","269","100","124","60","60","37","64","47","0","12","0","12","0","12","98","65","67","62","23","28","8","13","0","12","47","66","47","66","0","12","0","12","0","12",
"1500000US490111270063","Block Group 3; Census Tract 1270.06; Davis County; Utah","424","198","355","197","143","95","212","167","0","12","0","12","0","12","59","47","31","32","0","12","28","33","0","12","10","17","0","12","0","12","10","17","0","12",
"1500000US490111271001","Block Group 1; Census Tract 1271; Davis County; Utah","301","84","168","78","55","59","113","59","0","12","0","12","0","12","72","49","48","47","24","28","0","12","0","12","61","49","32","35","29","34","0","12","0","12",
"1500000US490111271002","Block Group 2; Census Tract 1271; Davis County; Utah","885","304","267","106","102","60","165","82","15","25","0","12","15","25","397","293","189","155","20","26","0","12","188","269","206","117","118","84","15","25","73","87","0","12",
